kind,slug,title,game_version
item,facility-kit-3,사장실 설치 키트,0.0.1v
item,apparel-envoy-coat,사절 외투,0.0.1v
item,facility-kit-8859,산과실 설치 키트,0.0.1v
item,evolution-catalyst-industry-1,산업 촉매 진행 1 · 1등급,0.0.1v
item,evolution-catalyst-industry-10,산업 촉매 진행 10 · 3등급,0.0.1v
item,evolution-catalyst-industry-11,산업 촉매 진행 11 · 3등급,0.0.1v
item,evolution-catalyst-industry-12,산업 촉매 진행 12 · 3등급,0.0.1v
item,evolution-catalyst-industry-13,산업 촉매 진행 13 · 3등급,0.0.1v
item,evolution-catalyst-industry-14,산업 촉매 진행 14 · 4등급,0.0.1v
item,evolution-catalyst-industry-15,산업 촉매 진행 15 · 4등급,0.0.1v
item,evolution-catalyst-industry-16,산업 촉매 진행 16 · 4등급,0.0.1v
item,evolution-catalyst-industry-17,산업 촉매 진행 17 · 4등급,0.0.1v
item,evolution-catalyst-industry-18,산업 촉매 진행 18 · 5등급,0.0.1v
item,evolution-catalyst-industry-19,산업 촉매 진행 19 · 5등급,0.0.1v
item,evolution-catalyst-industry-2,산업 촉매 진행 2 · 1등급,0.0.1v
item,evolution-catalyst-industry-20,산업 촉매 진행 20 · 5등급,0.0.1v
item,evolution-catalyst-industry-21,산업 촉매 진행 21 · 5등급,0.0.1v
item,evolution-catalyst-industry-3,산업 촉매 진행 3 · 1등급,0.0.1v
item,evolution-catalyst-industry-4,산업 촉매 진행 4 · 1등급,0.0.1v
item,evolution-catalyst-industry-5,산업 촉매 진행 5 · 1등급,0.0.1v
item,evolution-catalyst-industry-6,산업 촉매 진행 6 · 2등급,0.0.1v
item,evolution-catalyst-industry-7,산업 촉매 진행 7 · 2등급,0.0.1v
item,evolution-catalyst-industry-8,산업 촉매 진행 8 · 2등급,0.0.1v
item,evolution-catalyst-industry-9,산업 촉매 진행 9 · 2등급,0.0.1v
item,ammo-scatter-cartridge,산탄 탄약,0.0.1v
item,equipment-item-weapon-shotgun,산탄총,0.0.1v
item,supply-fungicide,살균제,0.0.1v
item,relic-faction-demon-1,삼중계약 인장,0.0.1v
item,research-blueprint-6191,상권 통합 설계도,0.0.1v
item,facility-kit-8885,상담실 설치 키트,0.0.1v
item,apparel-mourning-clothes,상복,0.0.1v
item,facility-kit-9817,상수 탱크 설치 키트,0.0.1v
item,facility-kit-9802,상수관 설치 키트,0.0.1v
item,research-blueprint-6101,상업 확장 설계도,0.0.1v
item,facility-kit-1051,상자더미 설치 키트,0.0.1v
item,relic-faction-myconid-3,새정원 배양편,0.0.1v
item,resource-hide,생가죽,0.0.1v
item,resource-meat,생고기,0.0.1v
item,medical-fertility-treatment,생식 치료제,0.0.1v
item,evolution-catalyst-survival-1,생존 촉매 진행 1 · 1등급,0.0.1v
item,evolution-catalyst-survival-10,생존 촉매 진행 10 · 3등급,0.0.1v
item,evolution-catalyst-survival-11,생존 촉매 진행 11 · 3등급,0.0.1v
item,evolution-catalyst-survival-12,생존 촉매 진행 12 · 3등급,0.0.1v
item,evolution-catalyst-survival-13,생존 촉매 진행 13 · 3등급,0.0.1v
item,evolution-catalyst-survival-14,생존 촉매 진행 14 · 4등급,0.0.1v
item,evolution-catalyst-survival-15,생존 촉매 진행 15 · 4등급,0.0.1v
item,evolution-catalyst-survival-16,생존 촉매 진행 16 · 4등급,0.0.1v
item,evolution-catalyst-survival-17,생존 촉매 진행 17 · 4등급,0.0.1v
item,evolution-catalyst-survival-18,생존 촉매 진행 18 · 5등급,0.0.1v
item,evolution-catalyst-survival-19,생존 촉매 진행 19 · 5등급,0.0.1v
item,evolution-catalyst-survival-2,생존 촉매 진행 2 · 1등급,0.0.1v
item,evolution-catalyst-survival-20,생존 촉매 진행 20 · 5등급,0.0.1v
item,evolution-catalyst-survival-21,생존 촉매 진행 21 · 5등급,0.0.1v
item,evolution-catalyst-survival-3,생존 촉매 진행 3 · 1등급,0.0.1v
item,evolution-catalyst-survival-4,생존 촉매 진행 4 · 1등급,0.0.1v
item,evolution-catalyst-survival-5,생존 촉매 진행 5 · 1등급,0.0.1v
item,evolution-catalyst-survival-6,생존 촉매 진행 6 · 2등급,0.0.1v
item,evolution-catalyst-survival-7,생존 촉매 진행 7 · 2등급,0.0.1v
item,evolution-catalyst-survival-8,생존 촉매 진행 8 · 2등급,0.0.1v
item,evolution-catalyst-survival-9,생존 촉매 진행 9 · 2등급,0.0.1v
item,research-blueprint-6103,생활 지원 설계도,0.0.1v
item,facility-kit-9823,샤워 시설 설치 키트,0.0.1v
item,facility-kit-1066,샹들리에 설치 키트,0.0.1v
item,material-frost-linen,서리 린넨,0.0.1v
item,yarn-frost-linen,서리 린넨 원사,0.0.1v
item,fiber-frost-flax,서리 아마 원섬유,0.0.1v
item,seed-lot-frost-flax,서리 아마 종자 로트,0.0.1v
item,material-frost-wool,서리 양모직,0.0.1v
item,yarn-frost-wool,서리 양모직 원사,0.0.1v
item,fiber-frost-wool,서리 양모직 원섬유,0.0.1v
item,wild-carcass-frost-ram,서리숫양 사체,0.0.1v
item,facility-kit-1202,서커스 관람석 설치 키트,0.0.1v
item,facility-kit-1205,서커스 도박 창구 설치 키트,0.0.1v
item,facility-kit-1204,서커스 매표소 설치 키트,0.0.1v
item,equipment-item-weapon-crossbow,석궁,0.0.1v
item,resource-stone,석재,0.0.1v
item,material-stone-block,석재 블록,0.0.1v
item,facility-kit-1077,석재 절단대 설치 키트,0.0.1v
item,craft-stone-ornament,석조 장식,0.0.1v
item,resource-coal,석탄,0.0.1v
item,facility-kit-1035,설계판 설치 키트,0.0.1v
item,facility-kit-9309,섬유 선별대 설치 키트,0.0.1v
item,facility-kit-8845,성장형 골격 지그 설치 키트,0.0.1v
item,component-growth-frame,성장형 장비 골격,0.0.1v
item,facility-kit-1621,세공 도구함 설치 키트,0.0.1v
item,facility-kit-1068,세력깃발 설치 키트,0.0.1v
item,facility-kit-1059,세면대 설치 키트,0.0.1v
item,facility-kit-61,세면장 설치 키트,0.0.1v
item,facility-kit-9504,세정대 설치 키트,0.0.1v
item,material-washed-vegetable,세척 채소,0.0.1v
item,facility-kit-1605,세척·병입대 설치 키트,0.0.1v
item,facility-kit-1610,세척·전처리 싱크 설치 키트,0.0.1v
item,resource-saltstone,소금석,0.0.1v
item,facility-kit-9821,소독 정수기 설치 키트,0.0.1v
item,medicine-antiseptic,소독제,0.0.1v
item,medicine-disinfectant,소독제,0.0.1v
item,ammo-incendiary-bolt,소이 볼트,0.0.1v
item,ammo-incendiary-arrow,소이 화살,0.0.1v
item,facility-kit-1067,소형러그 설치 키트,0.0.1v
item,facility-kit-1004,소형식탁 설치 키트,0.0.1v
item,food-stuffed-mushroom,속 채운 버섯,0.0.1v
item,apparel-undershirt,속셔츠,0.0.1v
item,facility-kit-9303,손세탁 수조 설치 키트,0.0.1v
item,resource-fang,송곳니,0.0.1v
item,craft-fang-poison,송곳니 독액,0.0.1v
item,facility-kit-1504,송풍구 설치 키트,0.0.1v
item,facility-kit-1061,수건걸이 설치 키트,0.0.1v
item,facility-kit-1602,수동 발효조 설치 키트,0.0.1v
item,facility-kit-9311,수동 방적기 설치 키트,0.0.1v
item,facility-kit-9308,수선 접수대 설치 키트,0.0.1v
item,craft-resin-balm,수액 연고,0.0.1v
item,wild-carcass-crystal-beetle,수정딱정벌레 사체,0.0.1v
item,component-waterwheel-drive-shaft,수차 구동축,0.0.1v
item,facility-kit-9811,수차 발전기 설치 키트,0.0.1v
item,equipment-item-weapon-handgonne,수총,0.0.1v
item,medicine-blood-pack,수혈 팩,0.0.1v
item,evolution-catalyst-defense-1,수호 촉매 진행 1 · 1등급,0.0.1v
item,evolution-catalyst-defense-10,수호 촉매 진행 10 · 3등급,0.0.1v
item,evolution-catalyst-defense-11,수호 촉매 진행 11 · 3등급,0.0.1v
item,evolution-catalyst-defense-12,수호 촉매 진행 12 · 3등급,0.0.1v
item,evolution-catalyst-defense-13,수호 촉매 진행 13 · 3등급,0.0.1v
item,evolution-catalyst-defense-14,수호 촉매 진행 14 · 4등급,0.0.1v
item,evolution-catalyst-defense-15,수호 촉매 진행 15 · 4등급,0.0.1v
item,evolution-catalyst-defense-16,수호 촉매 진행 16 · 4등급,0.0.1v
item,evolution-catalyst-defense-17,수호 촉매 진행 17 · 4등급,0.0.1v
item,evolution-catalyst-defense-18,수호 촉매 진행 18 · 5등급,0.0.1v
item,evolution-catalyst-defense-19,수호 촉매 진행 19 · 5등급,0.0.1v
item,evolution-catalyst-defense-2,수호 촉매 진행 2 · 1등급,0.0.1v
item,evolution-catalyst-defense-20,수호 촉매 진행 20 · 5등급,0.0.1v
item,evolution-catalyst-defense-21,수호 촉매 진행 21 · 5등급,0.0.1v
item,evolution-catalyst-defense-3,수호 촉매 진행 3 · 1등급,0.0.1v
item,evolution-catalyst-defense-4,수호 촉매 진행 4 · 1등급,0.0.1v
item,evolution-catalyst-defense-5,수호 촉매 진행 5 · 1등급,0.0.1v
item,evolution-catalyst-defense-6,수호 촉매 진행 6 · 2등급,0.0.1v
item,evolution-catalyst-defense-7,수호 촉매 진행 7 · 2등급,0.0.1v
item,evolution-catalyst-defense-8,수호 촉매 진행 8 · 2등급,0.0.1v
item,evolution-catalyst-defense-9,수호 촉매 진행 9 · 2등급,0.0.1v
item,facility-kit-1700,숙박 접수대 설치 키트,0.0.1v
item,facility-kit-1604,숙성 오크통 설치 키트,0.0.1v
item,facility-kit-1703,순번판 설치 키트,0.0.1v
item,facility-kit-1046,순찰상황판 설치 키트,0.0.1v
item,facility-kit-9509,순환 이식대 설치 키트,0.0.1v
item,facility-kit-1011,술음료장 설치 키트,0.0.1v
item,material-charcoal,숯,0.0.1v
item,facility-kit-1076,숯가마 설치 키트,0.0.1v
item,facility-kit-1706,슬라임 전용 좌석 설치 키트,0.0.1v
item,fiber-mire-reed,습지 갈대 원섬유,0.0.1v
item,seed-lot-mire-reed,습지 갈대 종자 로트,0.0.1v
item,material-mire-canvas,습지 캔버스,0.0.1v
item,yarn-mire-canvas,습지 캔버스 원사,0.0.1v
item,facility-kit-9207,시간 고정 성소 설치 키트,0.0.1v
item,component-temporal-stasis-seal,시간 고정 인장,0.0.1v
item,facility-kit-8872,시간 고정실 설치 키트,0.0.1v
item,facility-kit-8886,시신 처리대 설치 키트,0.0.1v
item,facility-kit-1033,시약선반 설치 키트,0.0.1v
item,component-prototype-package,시제품 설계 묶음,0.0.1v
item,facility-kit-8825,시제품 연구실 설치 키트,0.0.1v
item,wild-carcass-carrion-drake,시체청소 비룡 사체,0.0.1v
item,waste-plant-rot,식물성 부패물,0.0.1v
item,supply-botanical-pesticide,식물성 살충제,0.0.1v
item,facility-kit-1009,식재료선반 설치 키트,0.0.1v
item,facility-kit-1054,식재료저장함 설치 키트,0.0.1v
item,feed-dog-food-fresh,신선 개밥,0.0.1v
item,food-fresh-curd,신선 응유식,0.0.1v
item,ammo-signal-flare,신호탄,0.0.1v
item,facility-kit-9304,실내 건조대 설치 키트,0.0.1v
item,facility-kit-1627,실내 생장 제어기 설치 키트,0.0.1v
item,facility-kit-1096,실내 재배조 설치 키트,0.0.1v
item,tool-deep-shaft-hoist,심부 승강기,0.0.1v
item,facility-kit-1094,심부 채석장 설치 키트,0.0.1v
item,surgery-prosthetic-heart,심장 보철,0.0.1v
item,material-deep-goat-wool,심층 염소모직,0.0.1v
item,yarn-deep-goat-wool,심층 염소모직 원사,0.0.1v
item,fiber-deep-goat-wool,심층 염소모직 원섬유,0.0.1v
item,wild-carcass-deep-goat,심층염소 사체,0.0.1v
item,facility-kit-8815,쐐기 도끼 작업대 설치 키트,0.0.1v
item,equipment-item-weapon-arquebus,아쿼버스,0.0.1v
item,resource-egg,알,0.0.1v
item,material-alcohol,알코올,0.0.1v
item,resource-dark-resin,암흑수액,0.0.1v
item,apparel-apron,앞치마,0.0.1v
item,facility-kit-1069,액자초상화 설치 키트,0.0.1v
item,facility-kit-1203,야수 우리 설치 키트,0.0.1v
item,facility-kit-1095,야외 경작지 설치 키트,0.0.1v
item,tool-field-repair-kit,야전 수리 키트,0.0.1v
item,medicine-field-emergency-kit,야전 응급 키트,0.0.1v
item,facility-kit-1090,약제대 설치 키트,0.0.1v
item,medicine-herbal-poultice,약초 찜질약,0.0.1v
item,material-seasoned-filling,양념 속재료,0.0.1v
item,apparel-socks,양말,0.0.1v
item,facility-kit-1074,양조장 설치 키트,0.0.1v
item,craft-candle,양초,0.0.1v
item,material-young-wine,어린 포도주,0.0.1v
item,equipment-item-weapon-estoc,에스터크,0.0.1v
item,facility-kit-2,엘레베이터 설치 키트,0.0.1v
item,facility-kit-8877,역학 상황판 설치 키트,0.0.1v
item,facility-kit-16,연구실 설치 키트,0.0.1v
item,facility-kit-1032,연구용책장 설치 키트,0.0.1v
item,facility-kit-1030,연구책상 설치 키트,0.0.1v
item,material-alchemical-solvent,연금 용매,0.0.1v
item,facility-kit-1091,연금대 설치 키트,0.0.1v
item,facility-kit-1031,연금술작업대 설치 키트,0.0.1v
item,equipment-item-armor-smoke-hood,연기 두건,0.0.1v
item,apparel-smoke-protection-hood,연기 방호 두건,0.0.1v
item,facility-kit-1617,연기 포집 후드 설치 키트,0.0.1v
item,facility-kit-8864,연령 계측기 설치 키트,0.0.1v
item,ammo-smoke-cartridge,연막 탄약,0.0.1v
item,tool-banquet-cart,연회 운반 수레,0.0.1v
item,facility-kit-1613,염장·절임조 설치 키트,0.0.1v
item,food-salted-meat-stew,염장육 스튜,0.0.1v
item,material-salted-meat,염지 고기,0.0.1v
item,material-brined-vegetable,염지 채소,0.0.1v
item,facility-kit-1616,영양 배합 저울 설치 키트,0.0.1v
item,facility-kit-9206,영원 계보전 설치 키트,0.0.1v
item,facility-kit-1026,영주집무책상 설치 키트,0.0.1v
item,apparel-ceremonial-dress,예복 드레스,0.0.1v
item,surgery-prosthetic-leg-right,오른다리 보철,0.0.1v
item,surgery-prosthetic-eye-right,오른쪽 눈 보철,0.0.1v
item,surgery-prosthetic-kidney-right,오른쪽 신장 보철,0.0.1v
item,surgery-prosthetic-lung-right,오른쪽 폐 보철,0.0.1v
item,surgery-prosthetic-arm-right,오른팔 보철,0.0.1v
item,facility-kit-9851,오버플로 배출 게이트 설치 키트,0.0.1v
item,industrial-sludge,오수 슬러지,0.0.1v
item,facility-kit-9820,오수 침전조 설치 키트,0.0.1v
item,facility-kit-9818,오수 탱크 설치 키트,0.0.1v
item,surgery-contaminated-tissue,오염 조직,0.0.1v
item,survival-tainted-food,오염된 음식,0.0.1v
item,facility-kit-1707,오크 전용 좌석 설치 키트,0.0.1v
item,facility-kit-1603,온도 제어 발효조 설치 키트,0.0.1v
item,supply-greenhouse-nutrient,온실 영양액,0.0.1v
item,facility-kit-1025,옷장 설치 키트,0.0.1v
item,facility-kit-9503,외과 수술대 설치 키트,0.0.1v
item,apparel-surgical-apron,외과 앞치마,0.0.1v
item,surgery-prosthetic-leg-left,왼다리 보철,0.0.1v
item,surgery-prosthetic-eye-left,왼쪽 눈 보철,0.0.1v
item,surgery-prosthetic-kidney-left,왼쪽 신장 보철,0.0.1v
item,surgery-prosthetic-lung-left,왼쪽 폐 보철,0.0.1v
item,surgery-prosthetic-arm-left,왼팔 보철,0.0.1v
item,research-blueprint-6102,요새화 설계도,0.0.1v
item,facility-kit-1079,용광로 설치 키트,0.0.1v
item,material-spring-steel,용수철강,0.0.1v
item,apparel-raincoat,우비,0.0.1v
item,facility-kit-9849,우선순위 게이트 설치 키트,0.0.1v
item,resource-milk,우유,0.0.1v
item,tool-hauling-harness,운반 멜빵,0.0.1v
item,facility-kit-8806,운반 멜빵 걸이 설치 키트,0.0.1v
item,resource-log,원목,0.0.1v
item,food-expedition-ration-pack,원정 배급 꾸러미,0.0.1v
item,facility-kit-8889,원정 천문시계실 설치 키트,0.0.1v
item,food-lavish-vegan,월야 비건 만찬,0.0.1v
item,resource-moonflower,월화,0.0.1v
item,seed-lot-moonflower,월화 종자,0.0.1v
item,drug-moonflower-tea,월화차,0.0.1v
item,surgery-prosthetic-stomach,위 보철,0.0.1v
item,surgery-prosthetic-pseudopods,위족 보철,0.0.1v
item,facility-kit-8829,유량계 설치 키트,0.0.1v
item,facility-kit-8878,유전 기록고 설치 키트,0.0.1v
item,facility-kit-8880,유전 상담실 설치 키트,0.0.1v
item,facility-kit-8893,육종 온실 설치 키트,0.0.1v
item,food-jerky,육포,0.0.1v
item,facility-kit-8895,은퇴자 휴게실 설치 키트,0.0.1v
item,facility-kit-9501,응급 처치대 설치 키트,0.0.1v
item,material-curd,응유,0.0.1v
item,facility-kit-1702,의료 분류대 설치 키트,0.0.1v
item,facility-kit-1711,의료 호출판 설치 키트,0.0.1v
item,facility-kit-9306,의복 진열대 설치 키트,0.0.1v
item,apparel-ritual-robe,의식 로브,0.0.1v
item,facility-kit-8805,의식 화로 설치 키트,0.0.1v
item,facility-kit-1039,의식초점석 설치 키트,0.0.1v
item,wild-carcass-moss-boar,이끼멧돼지 사체,0.0.1v
item,facility-kit-1022,이층침대 설치 키트,0.0.1v
item,dark-bone,인간형 뼈,0.0.1v
item,dark-humanoid-corpse,인간형 사체,0.0.1v
item,supply-certified-seed-kit,인증 품종 종자 꾸러미,0.0.1v
item,material-common-wool,일반 모직,0.0.1v
item,yarn-common-wool,일반 모직 원사,0.0.1v
item,apparel-daily-robe,일상 로브,0.0.1v
item,medicine-temporary-power-bypass,임시 동력 바이패스,0.0.1v
item,relic-faction-golem-1,자기각인 핵편,0.0.1v
item,facility-kit-1714,자동 객실 배정판 설치 키트,0.0.1v
item,facility-kit-1705,자동 계산대 설치 키트,0.0.1v
item,facility-kit-1715,자동 급배수 제어기 설치 키트,0.0.1v
item,facility-kit-8822,자동 세척기 설치 키트,0.0.1v
item,facility-kit-9860,자동화 제어반 설치 키트,0.0.1v
item,facility-kit-9602,자루 방책 설치 키트,0.0.1v
item,facility-kit-1053,자루더미 설치 키트,0.0.1v
item,facility-kit-8850,작물 달력대 설치 키트,0.0.1v
item,facility-kit-8892,작물 병리실 설치 키트,0.0.1v
item,apparel-work-shirt,작업 셔츠,0.0.1v
item,facility-kit-1014,잠금진열장 설치 키트,0.0.1v
item,apparel-sleep-top,잠옷 상의,0.0.1v
item,apparel-sleep-bottom,잠옷 하의,0.0.1v
item,facility-kit-1015,잡화상자 설치 키트,0.0.1v
item,facility-kit-12,잡화점 설치 키트,0.0.1v
item,facility-kit-1013,잡화진열선반 설치 키트,0.0.1v
item,apparel-gloves,장갑,0.0.1v
item,equipment-item-weapon-longsword,장검,0.0.1v
item,equipment-item-weapon-longbow,장궁,0.0.1v
item,facility-kit-9508,장기 보관함 설치 키트,0.0.1v
item,medical-organ-preservation-canister,장기 보존 용기,0.0.1v
item,medical-organ-regeneration-scaffold,장기 재생 골격,0.0.1v
item,facility-kit-8868,장기 재생 수술실 설치 키트,0.0.1v
item,medicine-vaccine-gut-rot,장부패증 백신,0.0.1v
item,sample-antigen-gut-rot,장부패증 항원 표본,0.0.1v
item,apparel-boots,장화,0.0.1v
item,component-stock-sensor-panel,재고 감지반,0.0.1v
item,facility-kit-9301,재단·재봉 작업대 설치 키트,0.0.1v
item,facility-kit-8826,재료 시험기 설치 키트,0.0.1v
item,component-material-test-coupon,재료 시험편,0.0.1v
item,wild-carcass-ash-crawler,재먼지 기는벌레 사체,0.0.1v
item,facility-kit-8854,재배 온실 설치 키트,0.0.1v
item,tool-sewing-kit,재봉 도구,0.0.1v
item,material-sewing-thread,재봉실,0.0.1v
item,container-medical-vial,재사용 의료 바이알,0.0.1v
item,medical-regenerative-medium,재생 배양액,0.0.1v
item,facility-kit-8867,재생 배양조 설치 키트,0.0.1v
item,component-reclaimed-water-filter,재생수 필터 카트리지,0.0.1v
item,relic-faction-demon-2,재판관의 불씨,0.0.1v
item,facility-kit-9507,재활 보조대 설치 키트,0.0.1v
item,equipment-item-armor-jack-of-plates,잭 오브 플레이트,0.0.1v
item,material-ember-cotton,잿불 면직물,0.0.1v
item,yarn-ember-cotton,잿불 면직물 원사,0.0.1v
item,fiber-ember-cotton,잿불 목화 원섬유,0.0.1v
item,seed-lot-ember-cotton,잿불 목화 종자 로트,0.0.1v
item,wild-carcass-ember-lizard,잿불도마뱀 사체,0.0.1v
item,resource-ember-root,잿불뿌리,0.0.1v
item,food-root-stew,잿불뿌리 스튜,0.0.1v
item,seed-lot-ember-root,잿불뿌리 종자,0.0.1v
item,wild-carcass-ash-goat,잿빛 산양 사체,0.0.1v
item,facility-kit-10,저가 음식점 설치 키트,0.0.1v
item,equipment-item-weapon-sniper-arquebus,저격 아쿼버스,0.0.1v
item,material-low-fuel,저급 연료,0.0.1v
item,medicine-vaccine-red-fever,적열병 백신,0.0.1v
item,sample-antigen-red-fever,적열병 항원 표본,0.0.1v
item,surgery-organ-liver,적출 간,0.0.1v
item,surgery-organ-sensory-gel,적출 감각 젤,0.0.1v
item,surgery-organ-brain,적출 뇌,0.0.1v
item,surgery-organ-heart,적출 심장,0.0.1v
item,surgery-organ-leg-right,적출 오른다리,0.0.1v
item,surgery-organ-eye-right,적출 오른쪽 눈,0.0.1v
item,surgery-organ-kidney-right,적출 오른쪽 신장,0.0.1v
item,surgery-organ-lung-right,적출 오른쪽 폐,0.0.1v
item,surgery-organ-arm-right,적출 오른팔,0.0.1v
item,surgery-organ-leg-left,적출 왼다리,0.0.1v
item,surgery-organ-eye-left,적출 왼쪽 눈,0.0.1v
item,surgery-organ-kidney-left,적출 왼쪽 신장,0.0.1v
item,surgery-organ-lung-left,적출 왼쪽 폐,0.0.1v
item,surgery-organ-arm-left,적출 왼팔,0.0.1v
item,surgery-organ-stomach,적출 위,0.0.1v
item,surgery-organ-pseudopods,적출 위족,0.0.1v
item,surgery-organ-core,적출 핵,0.0.1v
item,material-laminated-lumber,적층 목재,0.0.1v
item,facility-kit-9824,전기 아크등 설치 키트,0.0.1v
item,facility-kit-1609,전기 오븐 설치 키트,0.0.1v
item,facility-kit-9825,전기 제련 도가니 설치 키트,0.0.1v
item,facility-kit-8831,전동 선반 설치 키트,0.0.1v
item,facility-kit-9816,전동 양수 펌프 설치 키트,0.0.1v
item,facility-kit-9801,전력선 설치 키트,0.0.1v
item,facility-kit-1049,전리품거치대 설치 키트,0.0.1v
item,material-starch,전분,0.0.1v
item,research-blueprint-6192,전술 지휘 설계도,0.0.1v
item,facility-kit-1047,전술지도탁자 설치 키트,0.0.1v
item,medical-whole-body-regeneration-medium,전신 재생 배지,0.0.1v
item,facility-kit-8871,전신 재생조 설치 키트,0.0.1v
item,facility-kit-1048,전투깃발 설치 키트,0.0.1v
item,equipment-item-weapon-warhammer,전투망치,0.0.1v
item,component-insulated-wiring,절연 배선 묶음,0.0.1v
item,textile-insulating-cloth,절연 직물,0.0.1v
item,medical-slime-coagulation-frame,점액 응고틀,0.0.1v
item,medicine-vaccine-slime-blight,점액역병 백신,0.0.1v
item,sample-antigen-slime-blight,점액역병 항원 표본,0.0.1v
item,supply-inoculated-log,접종 원목,0.0.1v
item,tool-precision-gauge,정밀 게이지,0.0.1v
item,facility-kit-8832,정밀 게이지 설치 키트,0.0.1v
item,component-precision-optics,정밀 광학계,0.0.1v
item,component-precision-parts,정밀 부품,0.0.1v
item,facility-kit-1619,정밀 연마기 설치 키트,0.0.1v
item,facility-kit-8844,정밀 장착대 설치 키트,0.0.1v
item,facility-kit-8830,정비 부품함 설치 키트,0.0.1v
item,tool-maintenance-kit,정비 키트,0.0.1v
item,facility-kit-1021,정식침대 설치 키트,0.0.1v
item,food-garden-meal,정원 요리,0.0.1v
item,apparel-formal-coat,정장 외투,0.0.1v
item,material-tallow,정제 지방,0.0.1v
item,facility-kit-1080,제강로 설치 키트,0.0.1v
item,facility-kit-1073,제분소 설치 키트,0.0.1v
item,facility-kit-1075,제재소 설치 키트,0.0.1v
item,apparel-vest,조끼,0.0.1v
item,facility-kit-8820,조련용 고삐 걸이 설치 키트,0.0.1v
item,survival-cooked-meal,조리 식량,0.0.1v
item,facility-kit-1087,조리대 설치 키트,0.0.1v
item,facility-kit-1002,조리손질대 설치 키트,0.0.1v
item,material-paper,종이,0.0.1v
item,ammo-paper-cartridge,종이 탄약통,0.0.1v
item,component-paper-paste,종이 풀칠,0.0.1v
item,facility-kit-8890,종자 선별대 설치 키트,0.0.1v
item,supply-funeral-preparation-kit,종족 장례 준비품,0.0.1v
item,facility-kit-9204,주권 성채 설치 키트,0.0.1v
item,facility-kit-1712,주문 접수대 설치 키트,0.0.1v
item,facility-kit-1042,중량훈련석 설치 키트,0.0.1v
item,facility-kit-8802,중력식 수문 설치 키트,0.0.1v
item,facility-kit-1201,중앙 무대 설치 키트,0.0.1v
item,equipment-item-weapon-heavy-matchlock,중화승총,0.0.1v
item,facility-kit-9810,증기 발전기 설치 키트,0.0.1v
item,facility-kit-1086,증류기 설치 키트,0.0.1v
item,resource-fat,지방,0.0.1v
item,facility-kit-9203,지상 패권문 설치 키트,0.0.1v
item,facility-kit-1027,지휘의자 설치 키트,0.0.1v
item,component-textile-hardener,직물 경화제,0.0.1v
item,facility-kit-1623,직조 보조 선반 설치 키트,0.0.1v
item,facility-kit-1083,직조기 설치 키트,0.0.1v
item,facility-kit-9201,진실 관측소 설치 키트,0.0.1v
item,ammo-tranquilizer-dart,진정 다트,0.0.1v
item,facility-kit-1206,진행자 단상 설치 키트,0.0.1v
item,wild-carcass-mire-leech,진흙거머리 사체,0.0.1v
item,supply-nitrate-fertilizer,질산 비료,0.0.1v
item,equipment-item-weapon-spear,창,0.0.1v
item,facility-kit-18,창고 설치 키트,0.0.1v
item,food-vegetable-pie,채소 파이,0.0.1v
item,facility-kit-8801,채집 바구니 작업대 설치 키트,0.0.1v
item,material-treated-lumber,처리 목재,0.0.1v
item,material-cloth,천,0.0.1v
item,equipment-item-armor-cloth-hood,천 후드,0.0.1v
item,equipment-item-shield-iron,철 방패,0.0.1v
item,equipment-item-armor-iron-helmet,철 투구,0.0.1v
item,equipment-item-armor-breastplate,철 흉갑,0.0.1v
item,ammo-armor-piercing-cartridge,철갑 탄약,0.0.1v
item,resource-iron-ore,철광석,0.0.1v
item,material-iron-ingot,철괴,0.0.1v
item,ammo-bolt-iron,철촉 볼트,0.0.1v
item,ammo-arrow-iron,철촉 화살,0.0.1v
item,equipment-item-weapon-mace,철퇴,0.0.1v
item,relic-faction-harpy-1,첫바람 깃인장,0.0.1v
item,relic-faction-beastkin-1,첫발톱 인장,0.0.1v
item,relic-faction-golem-3,첫자유 관절핀,0.0.1v
item,relic-faction-myconid-1,첫포자 기억병,0.0.1v
item,facility-kit-1062,청소도구함 설치 키트,0.0.1v
item,material-niter,초석,0.0.1v
item,facility-kit-1070,촛대 설치 키트,0.0.1v
item,material-barrel-steel,총열강,0.0.1v
item,facility-kit-8887,추모실 설치 키트,0.0.1v
item,captivity-extracted-blood,추출 혈액,0.0.1v
item,facility-kit-9312,축융·마감대 설치 키트,0.0.1v
item,facility-kit-9813,축전지 설치 키트,0.0.1v
item,apparel-festival-vest,축제 조끼,0.0.1v
item,facility-kit-9850,층간 물류 리프트 설치 키트,0.0.1v
item,textile-quilted-liner,층상 충전재,0.0.1v
item,apparel-skirt,치마,0.0.1v
item,material-cheese,치즈,0.0.1v
item,facility-kit-1615,치즈 숙성 선반 설치 키트,0.0.1v
item,facility-kit-1614,치즈 응고조 설치 키트,0.0.1v
item,food-cheese-mushroom,치즈버섯찜,0.0.1v
item,facility-kit-1029,침실용책장 설치 키트,0.0.1v
item,facility-kit-9310,침지·정련조 설치 키트,0.0.1v
item,facility-kit-9846,컨베이어 분배기 설치 키트,0.0.1v
item,facility-kit-9842,컨베이어 상향 설치 키트,0.0.1v
item,facility-kit-9840,컨베이어 우향 설치 키트,0.0.1v
