target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:cave-silk,ProductionRecipeSO,recipe:v22:weave:cave-silk,ProductionRecipeSO|recipe:v22:weave:cave-silk,produces-or-unlocks,material:cave-silk,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:cave-silk,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_cave_silk.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|yarn:cave-silk,ProductionRecipeSO,recipe:v22:weave:cave-silk,ProductionRecipeSO|recipe:v22:weave:cave-silk,requires,yarn:cave-silk,3,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|yarn:cave-silk,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_cave_silk.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:common-wool,ProductionRecipeSO,recipe:v22:weave:common-wool,ProductionRecipeSO|recipe:v22:weave:common-wool,produces-or-unlocks,material:common-wool,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:common-wool,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_common_wool.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|yarn:common-wool,ProductionRecipeSO,recipe:v22:weave:common-wool,ProductionRecipeSO|recipe:v22:weave:common-wool,requires,yarn:common-wool,7,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|yarn:common-wool,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_common_wool.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:deep-goat-wool,ProductionRecipeSO,recipe:v22:weave:deep-goat-wool,ProductionRecipeSO|recipe:v22:weave:deep-goat-wool,produces-or-unlocks,material:deep-goat-wool,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:deep-goat-wool,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_deep_goat_wool.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|yarn:deep-goat-wool,ProductionRecipeSO,recipe:v22:weave:deep-goat-wool,ProductionRecipeSO|recipe:v22:weave:deep-goat-wool,requires,yarn:deep-goat-wool,7,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|yarn:deep-goat-wool,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_deep_goat_wool.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:dreamweave,ProductionRecipeSO,recipe:v22:weave:dreamweave,ProductionRecipeSO|recipe:v22:weave:dreamweave,produces-or-unlocks,material:dreamweave,2,,outputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:dreamweave; ResourceItemDefinitionSO|material:dreamweave,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_dreamweave.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|yarn:dreamweave,ProductionRecipeSO,recipe:v22:weave:dreamweave,ProductionRecipeSO|recipe:v22:weave:dreamweave,requires,yarn:dreamweave,3,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|yarn:dreamweave,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_dreamweave.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:ember-cotton,ProductionRecipeSO,recipe:v22:weave:ember-cotton,ProductionRecipeSO|recipe:v22:weave:ember-cotton,produces-or-unlocks,material:ember-cotton,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:ember-cotton,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_ember_cotton.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|yarn:ember-cotton,ProductionRecipeSO,recipe:v22:weave:ember-cotton,ProductionRecipeSO|recipe:v22:weave:ember-cotton,requires,yarn:ember-cotton,5,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|yarn:ember-cotton,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_ember_cotton.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:frost-linen,ProductionRecipeSO,recipe:v22:weave:frost-linen,ProductionRecipeSO|recipe:v22:weave:frost-linen,produces-or-unlocks,material:frost-linen,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:frost-linen,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_frost_linen.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|yarn:frost-linen,ProductionRecipeSO,recipe:v22:weave:frost-linen,ProductionRecipeSO|recipe:v22:weave:frost-linen,requires,yarn:frost-linen,5,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|yarn:frost-linen,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_frost_linen.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:frost-wool,ProductionRecipeSO,recipe:v22:weave:frost-wool,ProductionRecipeSO|recipe:v22:weave:frost-wool,produces-or-unlocks,material:frost-wool,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:frost-wool,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_frost_wool.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|yarn:frost-wool,ProductionRecipeSO,recipe:v22:weave:frost-wool,ProductionRecipeSO|recipe:v22:weave:frost-wool,requires,yarn:frost-wool,7,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|yarn:frost-wool,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_frost_wool.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:mire-canvas,ProductionRecipeSO,recipe:v22:weave:mire-canvas,ProductionRecipeSO|recipe:v22:weave:mire-canvas,produces-or-unlocks,material:mire-canvas,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:mire-canvas,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_mire_canvas.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|yarn:mire-canvas,ProductionRecipeSO,recipe:v22:weave:mire-canvas,ProductionRecipeSO|recipe:v22:weave:mire-canvas,requires,yarn:mire-canvas,7,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|yarn:mire-canvas,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_mire_canvas.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:cloth,ProductionRecipeSO,recipe:v22:weave:shade-cloth,ProductionRecipeSO|recipe:v22:weave:shade-cloth,produces-or-unlocks,material:cloth,2,,outputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:cloth; ResourceItemDefinitionSO|material:cloth,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_shade_cloth.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|yarn:shade-cloth,ProductionRecipeSO,recipe:v22:weave:shade-cloth,ProductionRecipeSO|recipe:v22:weave:shade-cloth,requires,yarn:shade-cloth,6,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|yarn:shade-cloth,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_shade_cloth.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:spore-hemp,ProductionRecipeSO,recipe:v22:weave:spore-hemp,ProductionRecipeSO|recipe:v22:weave:spore-hemp,produces-or-unlocks,material:spore-hemp,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:spore-hemp,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_spore_hemp.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|yarn:spore-hemp,ProductionRecipeSO,recipe:v22:weave:spore-hemp,ProductionRecipeSO|recipe:v22:weave:spore-hemp,requires,yarn:spore-hemp,6,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|yarn:spore-hemp,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_spore_hemp.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:vegetable-pie,ProductionRecipeSO,recipe:vegetable-pie,ProductionRecipeSO|recipe:vegetable-pie,produces-or-unlocks,food:vegetable-pie,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:vegetable-pie,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_vegetable_pie.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:dough,ProductionRecipeSO,recipe:vegetable-pie,ProductionRecipeSO|recipe:vegetable-pie,requires,material:dough,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:dough,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_vegetable_pie.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:washed-vegetable,ProductionRecipeSO,recipe:vegetable-pie,ProductionRecipeSO|recipe:vegetable-pie,requires,material:washed-vegetable,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:washed-vegetable,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_vegetable_pie.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|drug:vitality-tonic,ProductionRecipeSO,recipe:vitality-tonic,ProductionRecipeSO|recipe:vitality-tonic,produces-or-unlocks,drug:vitality-tonic,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|drug:vitality-tonic,Assets/Resources/SO/Economy/Recipes/recipe_vitality_tonic.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:syrup,ProductionRecipeSO,recipe:vitality-tonic,ProductionRecipeSO|recipe:vitality-tonic,requires,material:syrup,1,,inputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:syrup,Assets/Resources/SO/Economy/Recipes/recipe_vitality_tonic.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:bloodleaf,ProductionRecipeSO,recipe:vitality-tonic,ProductionRecipeSO|recipe:vitality-tonic,requires,resource:bloodleaf,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:bloodleaf,Assets/Resources/SO/Economy/Recipes/recipe_vitality_tonic.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:ember-root,ProductionRecipeSO,recipe:vitality-tonic,ProductionRecipeSO|recipe:vitality-tonic,requires,resource:ember-root,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:ember-root,Assets/Resources/SO/Economy/Recipes/recipe_vitality_tonic.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:washed-vegetable,ProductionRecipeSO,recipe:washed-vegetable,ProductionRecipeSO|recipe:washed-vegetable,produces-or-unlocks,material:washed-vegetable,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:washed-vegetable,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_washed_vegetable.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:ember-root,ProductionRecipeSO,recipe:washed-vegetable,ProductionRecipeSO|recipe:washed-vegetable,requires,resource:ember-root,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:ember-root,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_washed_vegetable.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:cloth,ProductionRecipeSO,recipe:wool-cloth,ProductionRecipeSO|recipe:wool-cloth,produces-or-unlocks,material:cloth,2,,outputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:cloth; ResourceItemDefinitionSO|material:cloth,Assets/Resources/SO/Economy/Recipes/recipe_wool_cloth.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:wool,ProductionRecipeSO,recipe:wool-cloth,ProductionRecipeSO|recipe:wool-cloth,requires,resource:wool,3,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|resource:wool; ResourceItemDefinitionSO|resource:wool,Assets/Resources/SO/Economy/Recipes/recipe_wool_cloth.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:young-wine,ProductionRecipeSO,recipe:young-wine,ProductionRecipeSO|recipe:young-wine,produces-or-unlocks,material:young-wine,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:young-wine,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_young_wine.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:grape-juice,ProductionRecipeSO,recipe:young-wine,ProductionRecipeSO|recipe:young-wine,requires,material:grape-juice,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:grape-juice,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_young_wine.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:blood,ProductionRecipeSO,source:animal-blood,ProductionRecipeSO|source:animal-blood,produces-or-unlocks,resource:blood,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:blood,Assets/Resources/SO/Economy/Recipes/source_animal_blood.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:bone,ProductionRecipeSO,source:animal-bone,ProductionRecipeSO|source:animal-bone,produces-or-unlocks,resource:bone,2,,outputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|resource:bone; ResourceItemDefinitionSO|resource:bone,Assets/Resources/SO/Economy/Recipes/source_animal_bone.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:egg,ProductionRecipeSO,source:animal-egg,ProductionRecipeSO|source:animal-egg,produces-or-unlocks,resource:egg,3,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:egg,Assets/Resources/SO/Economy/Recipes/source_animal_egg.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:fang,ProductionRecipeSO,source:animal-fang,ProductionRecipeSO|source:animal-fang,produces-or-unlocks,resource:fang,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:fang,Assets/Resources/SO/Economy/Recipes/source_animal_fang.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:fat,ProductionRecipeSO,source:animal-fat,ProductionRecipeSO|source:animal-fat,produces-or-unlocks,resource:fat,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:fat,Assets/Resources/SO/Economy/Recipes/source_animal_fat.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:feather,ProductionRecipeSO,source:animal-feather,ProductionRecipeSO|source:animal-feather,produces-or-unlocks,resource:feather,4,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:feather,Assets/Resources/SO/Economy/Recipes/source_animal_feather.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:hide,ProductionRecipeSO,source:animal-hide,ProductionRecipeSO|source:animal-hide,produces-or-unlocks,resource:hide,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:hide,Assets/Resources/SO/Economy/Recipes/source_animal_hide.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:horn,ProductionRecipeSO,source:animal-horn,ProductionRecipeSO|source:animal-horn,produces-or-unlocks,resource:horn,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:horn,Assets/Resources/SO/Economy/Recipes/source_animal_horn.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:manure,ProductionRecipeSO,source:animal-manure,ProductionRecipeSO|source:animal-manure,produces-or-unlocks,resource:manure,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:manure,Assets/Resources/SO/Economy/Recipes/source_animal_manure.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:meat,ProductionRecipeSO,source:animal-meat,ProductionRecipeSO|source:animal-meat,produces-or-unlocks,resource:meat,4,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:meat,Assets/Resources/SO/Economy/Recipes/source_animal_meat.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:milk,ProductionRecipeSO,source:animal-milk,ProductionRecipeSO|source:animal-milk,produces-or-unlocks,resource:milk,3,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:milk,Assets/Resources/SO/Economy/Recipes/source_animal_milk.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:wool,ProductionRecipeSO,source:animal-wool,ProductionRecipeSO|source:animal-wool,produces-or-unlocks,resource:wool,3,,outputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|resource:wool; ResourceItemDefinitionSO|resource:wool,Assets/Resources/SO/Economy/Recipes/source_animal_wool.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:grass-straw,ProductionRecipeSO,source:grass,ProductionRecipeSO|source:grass,produces-or-unlocks,resource:grass-straw,4,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:grass-straw,Assets/Resources/SO/Economy/Recipes/source_grass.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:dark-resin,ProductionRecipeSO,source:logging,ProductionRecipeSO|source:logging,produces-or-unlocks,resource:dark-resin,1,,outputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:dark-resin,Assets/Resources/SO/Economy/Recipes/source_logging.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:log,ProductionRecipeSO,source:logging,ProductionRecipeSO|source:logging,produces-or-unlocks,resource:log,5,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:log,Assets/Resources/SO/Economy/Recipes/source_logging.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:coal,ProductionRecipeSO,source:quarry,ProductionRecipeSO|source:quarry,produces-or-unlocks,resource:coal,1,,outputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:coal,Assets/Resources/SO/Economy/Recipes/source_quarry.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:gold-ore,ProductionRecipeSO,source:quarry,ProductionRecipeSO|source:quarry,produces-or-unlocks,resource:gold-ore,1,,outputs.3.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:gold-ore,Assets/Resources/SO/Economy/Recipes/source_quarry.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:iron-ore,ProductionRecipeSO,source:quarry,ProductionRecipeSO|source:quarry,produces-or-unlocks,resource:iron-ore,1,,outputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:iron-ore,Assets/Resources/SO/Economy/Recipes/source_quarry.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:mana-crystal,ProductionRecipeSO,source:quarry,ProductionRecipeSO|source:quarry,produces-or-unlocks,resource:mana-crystal,1,,outputs.4.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:mana-crystal,Assets/Resources/SO/Economy/Recipes/source_quarry.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:stone,ProductionRecipeSO,source:quarry,ProductionRecipeSO|source:quarry,produces-or-unlocks,resource:stone,4,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:stone,Assets/Resources/SO/Economy/Recipes/source_quarry.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:saltstone,ProductionRecipeSO,source:saltstone,ProductionRecipeSO|source:saltstone,produces-or-unlocks,resource:saltstone,1,,outputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:saltstone,Assets/Resources/SO/Economy/Recipes/source_saltstone.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:stone,ProductionRecipeSO,source:saltstone,ProductionRecipeSO|source:saltstone,produces-or-unlocks,resource:stone,3,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:stone,Assets/Resources/SO/Economy/Recipes/source_saltstone.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|waste:animal-rot,ProductionRecipeSO,source:spoilage-animal,ProductionRecipeSO|source:spoilage-animal,produces-or-unlocks,waste:animal-rot,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|waste:animal-rot,Assets/Resources/SO/Economy/Recipes/source_spoilage_animal.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|waste:forbidden-rot,ProductionRecipeSO,source:spoilage-forbidden,ProductionRecipeSO|source:spoilage-forbidden,produces-or-unlocks,waste:forbidden-rot,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|waste:forbidden-rot,Assets/Resources/SO/Economy/Recipes/source_spoilage_forbidden.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|waste:mixed-rot,ProductionRecipeSO,source:spoilage-mixed,ProductionRecipeSO|source:spoilage-mixed,produces-or-unlocks,waste:mixed-rot,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|waste:mixed-rot,Assets/Resources/SO/Economy/Recipes/source_spoilage_mixed.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|waste:plant-rot,ProductionRecipeSO,source:spoilage-plant,ProductionRecipeSO|source:spoilage-plant,produces-or-unlocks,waste:plant-rot,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|waste:plant-rot,Assets/Resources/SO/Economy/Recipes/source_spoilage_plant.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:meat-pie,SaleItem,sale-item:2,SaleItem|sale-item:2,references,food:meat-pie,,,itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:meat-pie,Assets/Resources/SO/Stock/Item/햄버거.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|tool:field-repair-kit,SaleItem,sale-item:4000,SaleItem|sale-item:4000,references,tool:field-repair-kit,,,itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|tool:field-repair-kit,Assets/Resources/SO/Stock/Item/모험용품.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:clean-water,SeasonalWorldEventDefinitionSO,seasonal:summer-dry-well,SeasonalWorldEventDefinitionSO|seasonal:summer-dry-well,consumes-item,resource:clean-water,6,5,startEffects.0.targetId,ItemConsume (아이템 소비),item-content,resolved-content,ResourceItemDefinitionSO|resource:clean-water,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-dry-well.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:charcoal,SeasonalWorldEventDefinitionSO,seasonal:winter-fuel-demand,SeasonalWorldEventDefinitionSO|seasonal:winter-fuel-demand,consumes-item,material:charcoal,8,4,startEffects.0.targetId,ItemConsume (아이템 소비),item-content,resolved-content,ResourceItemDefinitionSO|material:charcoal,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_winter-fuel-demand.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:preserved-ration,SpeciesCultureDefinitionSO,culture:adventurer-frontier,SpeciesCultureDefinitionSO|culture:adventurer-frontier,references,food:preserved-ration,,,preferredItemIds,preferred Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|food:preserved-ration,Assets/Resources/SO/V20/Narrative/Cultures/culture_adventurer-frontier.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:meat,SpeciesCultureDefinitionSO,culture:beastkin-pack,SpeciesCultureDefinitionSO|culture:beastkin-pack,references,resource:meat,,,preferredItemIds,preferred Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|resource:meat,Assets/Resources/SO/V20/Narrative/Cultures/culture_beastkin-pack.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|tool:maintenance-kit,SpeciesCultureDefinitionSO,culture:golem-core,SpeciesCultureDefinitionSO|culture:golem-core,references,tool:maintenance-kit,,,preferredItemIds,preferred Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|tool:maintenance-kit,Assets/Resources/SO/V20/Narrative/Cultures/culture_golem-core.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:cave-mushroom,SpeciesCultureDefinitionSO,culture:myconid-grove,SpeciesCultureDefinitionSO|culture:myconid-grove,references,resource:cave-mushroom,,,preferredItemIds,preferred Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|resource:cave-mushroom,Assets/Resources/SO/V20/Narrative/Cultures/culture_myconid-grove.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|supply:fungicide,SpeciesCultureDefinitionSO,culture:myconid-grove,SpeciesCultureDefinitionSO|culture:myconid-grove,references,supply:fungicide,,,forbiddenItemIds,forbidden Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|supply:fungicide,Assets/Resources/SO/V20/Narrative/Cultures/culture_myconid-grove.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:salted-meat-stew,SpeciesCultureDefinitionSO,culture:orc-vigil,SpeciesCultureDefinitionSO|culture:orc-vigil,references,food:salted-meat-stew,,,preferredItemIds,preferred Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|food:salted-meat-stew,Assets/Resources/SO/V20/Narrative/Cultures/culture_orc-vigil.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:clean-water,SpeciesCultureDefinitionSO,culture:slime-confluence,SpeciesCultureDefinitionSO|culture:slime-confluence,references,resource:clean-water,,,preferredItemIds,preferred Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|resource:clean-water,Assets/Resources/SO/V20/Narrative/Cultures/culture_slime-confluence.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|medicine:standard,SurgicalProcedureSO,procedure:amputation,SurgicalProcedureSO|procedure:amputation,references,medicine:standard,,,materials.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|medicine:standard,Assets/Resources/SO/Medical/Procedures/procedure_amputation.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|medicine:standard,SurgicalProcedureSO,procedure:arcane-modification,SurgicalProcedureSO|procedure:arcane-modification,references,medicine:standard,,,materials.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|medicine:standard,Assets/Resources/SO/Medical/Procedures/procedure_arcane-modification.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:mana-crystal,SurgicalProcedureSO,procedure:arcane-modification,SurgicalProcedureSO|procedure:arcane-modification,references,resource:mana-crystal,,,materials.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:mana-crystal,Assets/Resources/SO/Medical/Procedures/procedure_arcane-modification.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|medicine:standard,SurgicalProcedureSO,procedure:beastkin-sprint-joint,SurgicalProcedureSO|procedure:beastkin-sprint-joint,references,medicine:standard,,,materials.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|medicine:standard,Assets/Resources/SO/Medical/Procedures/procedure_beastkin-sprint-joint.asset
