population,width,seed,succeeded,failureCode,solverMode,usedCells,exclusiveCells,rawAccessCells,sharedAccessCells,headroomPermille,accessOverlapSavings,peakNormalUtilizationPermille,peakFaultUtilizationPermille,normalStorageUtilizationPermille,faultStorageUtilizationPermille,storageCapacityGrams,normalStockMassGrams,faultStockMassGrams,placedFacilities,overflowCells
12,51,130,true,,greedy,106,56,84,44,307,40,191,264,673,526,225000,151300,181300,42,4
12,51,131,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,132,true,,greedy,107,56,84,45,300,39,206,284,673,526,225000,151300,181300,42,4
12,51,133,true,,greedy,107,56,84,45,300,39,220,316,673,526,225000,151300,181300,42,4
12,51,134,true,,greedy,107,56,84,45,300,39,223,325,673,526,225000,151300,181300,42,4
12,51,135,true,,greedy,107,56,84,45,300,39,240,330,673,526,225000,151300,181300,42,4
12,51,136,true,,greedy,107,56,84,45,300,39,180,252,673,526,225000,151300,181300,42,4
12,51,137,true,,greedy,107,56,84,45,300,39,210,303,673,526,225000,151300,181300,42,4
12,51,138,true,,greedy,107,56,84,45,300,39,206,284,673,526,225000,151300,181300,42,4
12,51,139,true,,greedy,107,56,84,45,300,39,240,354,673,526,225000,151300,181300,42,4
12,51,140,true,,greedy,107,56,84,45,300,39,191,266,673,526,225000,151300,181300,42,4
12,51,141,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,142,true,,greedy,107,56,84,45,300,39,223,325,673,526,225000,151300,181300,42,4
12,51,143,true,,greedy,107,56,84,45,300,39,270,387,673,526,225000,151300,181300,42,4
12,51,144,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,145,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,146,true,,greedy,107,56,84,45,300,39,300,420,673,526,225000,151300,181300,42,4
12,51,147,true,,greedy,107,56,84,45,300,39,206,284,673,526,225000,151300,181300,42,4
12,51,148,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,149,true,,greedy,107,56,84,45,300,39,191,266,673,526,225000,151300,181300,42,4
12,51,150,true,,greedy,107,56,84,45,300,39,190,266,673,526,225000,151300,181300,42,4
12,51,151,true,,greedy,107,56,84,45,300,39,220,316,673,526,225000,151300,181300,42,4
12,51,152,true,,greedy,107,56,84,45,300,39,240,354,673,526,225000,151300,181300,42,4
12,51,153,true,,greedy,107,56,84,45,300,39,220,308,673,526,225000,151300,181300,42,4
12,51,154,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,155,true,,greedy,107,56,84,45,300,39,191,264,673,526,225000,151300,181300,42,4
12,51,156,true,,greedy,107,56,84,45,300,39,191,266,673,526,225000,151300,181300,42,4
12,51,157,true,,greedy,107,56,84,45,300,39,191,266,673,526,225000,151300,181300,42,4
12,51,158,true,,greedy,107,56,84,45,300,39,210,303,673,526,225000,151300,181300,42,4
12,51,159,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,160,true,,greedy,106,56,84,44,307,40,210,303,673,526,225000,151300,181300,42,4
12,51,161,true,,greedy,107,56,84,45,300,39,206,284,673,526,225000,151300,181300,42,4
12,51,162,true,,greedy,107,56,84,45,300,39,210,297,673,526,225000,151300,181300,42,4
12,51,163,true,,greedy,107,56,84,45,300,39,210,303,673,526,225000,151300,181300,42,4
12,51,164,true,,greedy,107,56,84,45,300,39,191,266,673,526,225000,151300,181300,42,4
12,51,165,true,,greedy,107,56,84,45,300,39,206,284,673,526,225000,151300,181300,42,4
12,51,166,true,,greedy,107,56,84,45,300,39,191,266,673,526,225000,151300,181300,42,4
12,51,167,true,,greedy,107,56,84,45,300,39,191,266,673,526,225000,151300,181300,42,4
12,51,168,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,169,true,,greedy,107,56,84,45,300,39,240,348,673,526,225000,151300,181300,42,4
12,51,170,true,,greedy,107,56,84,45,300,39,191,266,673,526,225000,151300,181300,42,4
12,51,171,true,,greedy,107,56,84,45,300,39,191,266,673,526,225000,151300,181300,42,4
12,51,172,true,,greedy,107,56,84,45,300,39,220,308,673,526,225000,151300,181300,42,4
12,51,173,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,174,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,175,true,,greedy,107,56,84,45,300,39,191,264,673,526,225000,151300,181300,42,4
12,51,176,true,,greedy,107,56,84,45,300,39,240,330,673,526,225000,151300,181300,42,4
12,51,177,true,,greedy,107,56,84,45,300,39,210,300,673,526,225000,151300,181300,42,4
12,51,178,true,,greedy,107,56,84,45,300,39,270,387,673,526,225000,151300,181300,42,4
12,51,179,true,,greedy,107,56,84,45,300,39,206,284,673,526,225000,151300,181300,42,4
12,51,180,true,,greedy,107,56,84,45,300,39,270,387,673,526,225000,151300,181300,42,4
12,51,181,true,,greedy,107,56,84,45,300,39,270,387,673,526,225000,151300,181300,42,4
12,51,182,true,,greedy,107,56,84,45,300,39,210,300,673,526,225000,151300,181300,42,4
12,51,183,true,,greedy,107,56,84,45,300,39,223,325,673,526,225000,151300,181300,42,4
12,51,184,true,,greedy,107,56,84,45,300,39,210,303,673,526,225000,151300,181300,42,4
12,51,185,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,186,true,,greedy,107,56,84,45,300,39,220,316,673,526,225000,151300,181300,42,4
12,51,187,true,,greedy,107,56,84,45,300,39,191,266,673,526,225000,151300,181300,42,4
12,51,188,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,189,true,,greedy,107,56,84,45,300,39,223,325,673,526,225000,151300,181300,42,4
12,51,190,true,,greedy,107,56,84,45,300,39,270,387,673,526,225000,151300,181300,42,4
12,51,191,true,,greedy,106,56,84,44,307,40,270,387,673,526,225000,151300,181300,42,4
12,51,192,true,,greedy,107,56,84,45,300,39,220,316,673,526,225000,151300,181300,42,4
12,51,193,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,194,true,,greedy,107,56,84,45,300,39,240,354,673,526,225000,151300,181300,42,4
12,51,195,true,,greedy,107,56,84,45,300,39,210,297,673,526,225000,151300,181300,42,4
12,51,196,true,,greedy,107,56,84,45,300,39,240,348,673,526,225000,151300,181300,42,4
12,51,197,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,198,true,,greedy,107,56,84,45,300,39,220,308,673,526,225000,151300,181300,42,4
12,51,199,true,,greedy,106,56,84,44,307,40,240,348,673,526,225000,151300,181300,42,4
12,51,200,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,201,true,,greedy,107,56,84,45,300,39,240,330,673,526,225000,151300,181300,42,4
12,51,202,true,,greedy,107,56,84,45,300,39,191,264,673,526,225000,151300,181300,42,4
12,51,203,true,,greedy,107,56,84,45,300,39,240,354,673,526,225000,151300,181300,42,4
12,51,204,true,,greedy,107,56,84,45,300,39,206,284,673,526,225000,151300,181300,42,4
12,51,205,true,,greedy,106,56,84,44,307,40,240,330,673,526,225000,151300,181300,42,4
12,51,206,true,,greedy,107,56,84,45,300,39,220,308,673,526,225000,151300,181300,42,4
12,51,207,true,,greedy,107,56,84,45,300,39,240,330,673,526,225000,151300,181300,42,4
12,51,208,true,,greedy,107,56,84,45,300,39,300,420,673,526,225000,151300,181300,42,4
12,51,209,true,,greedy,107,56,84,45,300,39,240,354,673,526,225000,151300,181300,42,4
12,51,210,true,,greedy,107,56,84,45,300,39,191,266,673,526,225000,151300,181300,42,4
12,51,211,true,,greedy,107,56,84,45,300,39,220,308,673,526,225000,151300,181300,42,4
12,51,212,true,,greedy,107,56,84,45,300,39,240,330,673,526,225000,151300,181300,42,4
12,51,213,true,,greedy,107,56,84,45,300,39,220,316,673,526,225000,151300,181300,42,4
12,51,214,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,215,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,216,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,217,true,,greedy,107,56,84,45,300,39,220,308,673,526,225000,151300,181300,42,4
12,51,218,true,,greedy,107,56,84,45,300,39,210,300,673,526,225000,151300,181300,42,4
12,51,219,true,,greedy,107,56,84,45,300,39,240,354,673,526,225000,151300,181300,42,4
12,51,220,true,,greedy,107,56,84,45,300,39,210,297,673,526,225000,151300,181300,42,4
12,51,221,true,,greedy,107,56,84,45,300,39,220,316,673,526,225000,151300,181300,42,4
12,51,222,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,223,true,,greedy,107,56,84,45,300,39,240,330,673,526,225000,151300,181300,42,4
12,51,224,true,,greedy,106,56,84,44,307,40,191,266,673,526,225000,151300,181300,42,4
12,51,225,true,,greedy,107,56,84,45,300,39,210,297,673,526,225000,151300,181300,42,4
12,51,226,true,,greedy,107,56,84,45,300,39,240,348,673,526,225000,151300,181300,42,4
12,51,227,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,228,true,,greedy,107,56,84,45,300,39,300,420,673,526,225000,151300,181300,42,4
12,51,229,true,,greedy,107,56,84,45,300,39,220,316,673,526,225000,151300,181300,42,4
12,51,230,true,,greedy,107,56,84,45,300,39,270,387,673,526,225000,151300,181300,42,4
12,51,231,true,,greedy,107,56,84,45,300,39,210,300,673,526,225000,151300,181300,42,4
12,51,232,true,,greedy,106,56,84,44,307,40,220,316,673,526,225000,151300,181300,42,4
12,51,233,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,234,true,,greedy,106,56,84,44,307,40,300,420,673,526,225000,151300,181300,42,4
12,51,235,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,236,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,237,true,,greedy,107,56,84,45,300,39,191,264,673,526,225000,151300,181300,42,4
12,51,238,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,239,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,240,true,,greedy,107,56,84,45,300,39,206,284,673,526,225000,151300,181300,42,4
12,51,241,true,,greedy,107,56,84,45,300,39,223,325,673,526,225000,151300,181300,42,4
12,51,242,true,,greedy,107,56,84,45,300,39,210,297,673,526,225000,151300,181300,42,4
12,51,243,true,,greedy,107,56,84,45,300,39,206,284,673,526,225000,151300,181300,42,4
12,51,244,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,245,true,,greedy,107,56,84,45,300,39,206,284,673,526,225000,151300,181300,42,4
12,51,246,true,,greedy,107,56,84,45,300,39,240,354,673,526,225000,151300,181300,42,4
12,51,247,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,248,true,,greedy,107,56,84,45,300,39,191,264,673,526,225000,151300,181300,42,4
12,51,249,true,,greedy,107,56,84,45,300,39,191,270,673,526,225000,151300,181300,42,4
12,51,250,true,,greedy,107,56,84,45,300,39,240,348,673,526,225000,151300,181300,42,4
12,51,251,true,,greedy,107,56,84,45,300,39,180,252,673,526,225000,151300,181300,42,4
12,51,252,true,,greedy,107,56,84,45,300,39,300,420,673,526,225000,151300,181300,42,4
12,51,253,true,,greedy,107,56,84,45,300,39,240,354,673,526,225000,151300,181300,42,4
12,51,254,true,,greedy,107,56,84,45,300,39,240,354,673,526,225000,151300,181300,42,4
12,51,255,true,,greedy,107,56,84,45,300,39,240,348,673,526,225000,151300,181300,42,4
12,51,256,true,,greedy,107,56,84,45,300,39,240,354,673,526,225000,151300,181300,42,4
18,71,1,true,,greedy,146,78,118,61,314,57,360,531,653,517,350000,228500,258500,59,5
18,71,2,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,3,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,4,true,,greedy,147,78,118,62,309,56,280,392,653,517,350000,228500,258500,59,5
18,71,5,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,6,true,,greedy,147,78,118,62,309,56,405,580,653,517,350000,228500,258500,59,5
18,71,7,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,8,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,9,true,,greedy,147,78,118,62,309,56,315,445,653,517,350000,228500,258500,59,5
18,71,10,true,,greedy,147,78,118,62,309,56,360,495,653,517,350000,228500,258500,59,5
18,71,11,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,12,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,13,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,14,true,,greedy,146,78,118,61,314,57,360,522,653,517,350000,228500,258500,59,5
18,71,15,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,16,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,17,true,,greedy,146,78,118,61,314,57,360,495,653,517,350000,228500,258500,59,5
18,71,18,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,19,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,20,true,,greedy,146,78,118,61,314,57,310,426,653,517,350000,228500,258500,59,5
18,71,21,true,,greedy,146,78,118,61,314,57,281,390,653,517,350000,228500,258500,59,5
18,71,22,true,,greedy,146,78,118,61,314,57,360,495,653,517,350000,228500,258500,59,5
18,71,23,true,,greedy,146,78,118,61,314,57,330,474,653,517,350000,228500,258500,59,5
18,71,24,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,25,true,,greedy,147,78,118,62,309,56,360,531,653,517,350000,228500,258500,59,5
18,71,26,true,,greedy,146,78,118,61,314,57,360,531,653,517,350000,228500,258500,59,5
18,71,27,true,,greedy,147,78,118,62,309,56,315,445,653,517,350000,228500,258500,59,5
18,71,28,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,29,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,30,true,,greedy,146,78,118,61,314,57,281,390,653,517,350000,228500,258500,59,5
18,71,31,true,,greedy,147,78,118,62,309,56,330,480,653,517,350000,228500,258500,59,5
18,71,32,true,,greedy,147,78,118,62,309,56,315,445,653,517,350000,228500,258500,59,5
18,71,33,true,,greedy,146,78,118,61,314,57,360,522,653,517,350000,228500,258500,59,5
18,71,34,true,,greedy,147,78,118,62,309,56,280,392,653,517,350000,228500,258500,59,5
18,71,35,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,36,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,37,true,,greedy,147,78,118,62,309,56,360,522,653,517,350000,228500,258500,59,5
18,71,38,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,39,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,40,true,,greedy,146,78,118,61,314,57,280,392,653,517,350000,228500,258500,59,5
18,71,41,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,42,true,,greedy,147,78,118,62,309,56,330,462,653,517,350000,228500,258500,59,5
18,71,43,true,,greedy,147,78,118,62,309,56,405,580,653,517,350000,228500,258500,59,5
18,71,44,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,45,true,,greedy,146,78,118,61,314,57,281,390,653,517,350000,228500,258500,59,5
18,71,46,true,,greedy,146,78,118,61,314,57,315,454,653,517,350000,228500,258500,59,5
18,71,47,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,48,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,49,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,50,true,,greedy,147,78,118,62,309,56,310,426,653,517,350000,228500,258500,59,5
18,71,51,true,,greedy,147,78,118,62,309,56,315,454,653,517,350000,228500,258500,59,5
18,71,52,true,,greedy,146,78,118,61,314,57,281,390,653,517,350000,228500,258500,59,5
18,71,53,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,54,true,,greedy,147,78,118,62,309,56,280,392,653,517,350000,228500,258500,59,5
18,71,55,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,56,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,57,true,,greedy,147,78,118,62,309,56,360,495,653,517,350000,228500,258500,59,5
18,71,58,true,,greedy,147,78,118,62,309,56,270,378,653,517,350000,228500,258500,59,5
18,71,59,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,60,true,,greedy,146,78,118,61,314,57,310,426,653,517,350000,228500,258500,59,5
18,71,61,true,,greedy,146,78,118,61,314,57,281,392,653,517,350000,228500,258500,59,5
18,71,62,true,,greedy,147,78,118,62,309,56,330,474,653,517,350000,228500,258500,59,5
18,71,63,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,64,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,65,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,66,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,67,true,,greedy,147,78,118,62,309,56,405,580,653,517,350000,228500,258500,59,5
18,71,68,true,,greedy,146,78,118,61,314,57,450,630,653,517,350000,228500,258500,59,5
18,71,69,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,70,true,,greedy,146,78,118,61,314,57,281,392,653,517,350000,228500,258500,59,5
18,71,71,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,72,true,,greedy,147,78,118,62,309,56,360,531,653,517,350000,228500,258500,59,5
18,71,73,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,74,true,,greedy,146,78,118,61,314,57,330,480,653,517,350000,228500,258500,59,5
18,71,75,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,76,true,,greedy,147,78,118,62,309,56,330,474,653,517,350000,228500,258500,59,5
18,71,77,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,78,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,79,true,,greedy,146,78,118,61,314,57,280,392,653,517,350000,228500,258500,59,5
18,71,80,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,81,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,82,true,,greedy,147,78,118,62,309,56,335,488,653,517,350000,228500,258500,59,5
18,71,83,true,,greedy,147,78,118,62,309,56,315,445,653,517,350000,228500,258500,59,5
18,71,84,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,85,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,86,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,87,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,88,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,89,true,,greedy,146,78,118,61,314,57,310,426,653,517,350000,228500,258500,59,5
18,71,90,true,,greedy,147,78,118,62,309,56,330,474,653,517,350000,228500,258500,59,5
18,71,91,true,,greedy,146,78,118,61,314,57,405,580,653,517,350000,228500,258500,59,5
18,71,92,true,,greedy,147,78,118,62,309,56,405,580,653,517,350000,228500,258500,59,5
18,71,93,true,,greedy,147,78,118,62,309,56,315,445,653,517,350000,228500,258500,59,5
18,71,94,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,95,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,96,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,97,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,98,true,,greedy,147,78,118,62,309,56,360,522,653,517,350000,228500,258500,59,5
18,71,99,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,100,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,101,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,102,true,,greedy,146,78,118,61,314,57,330,474,653,517,350000,228500,258500,59,5
18,71,103,true,,greedy,147,78,118,62,309,56,405,580,653,517,350000,228500,258500,59,5
18,71,104,true,,greedy,146,78,118,61,314,57,315,454,653,517,350000,228500,258500,59,5
18,71,105,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,106,true,,greedy,147,78,118,62,309,56,315,454,653,517,350000,228500,258500,59,5
18,71,107,true,,greedy,146,78,118,61,314,57,281,390,653,517,350000,228500,258500,59,5
18,71,108,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,109,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,110,true,,greedy,146,78,118,61,314,57,315,450,653,517,350000,228500,258500,59,5
18,71,111,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,112,true,,greedy,146,78,118,61,314,57,330,474,653,517,350000,228500,258500,59,5
18,71,113,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,114,true,,greedy,146,78,118,61,314,57,315,445,653,517,350000,228500,258500,59,5
18,71,115,true,,greedy,147,78,118,62,309,56,330,462,653,517,350000,228500,258500,59,5
18,71,116,true,,greedy,147,78,118,62,309,56,280,392,653,517,350000,228500,258500,59,5
18,71,117,true,,greedy,147,78,118,62,309,56,405,580,653,517,350000,228500,258500,59,5
18,71,118,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,119,true,,greedy,146,78,118,61,314,57,330,474,653,517,350000,228500,258500,59,5
18,71,120,true,,greedy,147,78,118,62,309,56,280,392,653,517,350000,228500,258500,59,5
18,71,121,true,,greedy,146,78,118,61,314,57,315,450,653,517,350000,228500,258500,59,5
18,71,122,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,123,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,124,true,,greedy,146,78,118,61,314,57,281,390,653,517,350000,228500,258500,59,5
18,71,125,true,,greedy,147,78,118,62,309,56,330,474,653,517,350000,228500,258500,59,5
18,71,126,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,127,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,128,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,129,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,130,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,131,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,132,true,,greedy,147,78,118,62,309,56,335,488,653,517,350000,228500,258500,59,5
18,71,133,true,,greedy,147,78,118,62,309,56,405,580,653,517,350000,228500,258500,59,5
18,71,134,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,135,true,,greedy,147,78,118,62,309,56,281,405,653,517,350000,228500,258500,59,5
18,71,136,true,,greedy,147,78,118,62,309,56,360,531,653,517,350000,228500,258500,59,5
18,71,137,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,138,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,139,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,140,true,,greedy,147,78,118,62,309,56,270,378,653,517,350000,228500,258500,59,5
18,71,141,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,142,true,,greedy,147,78,118,62,309,56,360,495,653,517,350000,228500,258500,59,5
18,71,143,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,144,true,,greedy,147,78,118,62,309,56,360,495,653,517,350000,228500,258500,59,5
18,71,145,true,,greedy,147,78,118,62,309,56,360,522,653,517,350000,228500,258500,59,5
18,71,146,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,147,true,,greedy,146,78,118,61,314,57,281,390,653,517,350000,228500,258500,59,5
18,71,148,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,149,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,150,true,,greedy,147,78,118,62,309,56,306,440,653,517,350000,228500,258500,59,5
18,71,151,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,152,true,,greedy,147,78,118,62,309,56,360,495,653,517,350000,228500,258500,59,5
18,71,153,true,,greedy,146,78,118,61,314,57,360,522,653,517,350000,228500,258500,59,5
18,71,154,true,,greedy,146,78,118,61,314,57,281,392,653,517,350000,228500,258500,59,5
18,71,155,true,,greedy,147,78,118,62,309,56,315,454,653,517,350000,228500,258500,59,5
18,71,156,true,,greedy,147,78,118,62,309,56,330,462,653,517,350000,228500,258500,59,5
18,71,157,true,,greedy,147,78,118,62,309,56,281,405,653,517,350000,228500,258500,59,5
18,71,158,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,159,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,160,true,,greedy,147,78,118,62,309,56,280,392,653,517,350000,228500,258500,59,5
18,71,161,true,,greedy,147,78,118,62,309,56,330,462,653,517,350000,228500,258500,59,5
18,71,162,true,,greedy,146,78,118,61,314,57,405,580,653,517,350000,228500,258500,59,5
18,71,163,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,164,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,165,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,166,true,,greedy,147,78,118,62,309,56,360,522,653,517,350000,228500,258500,59,5
18,71,167,true,,greedy,147,78,118,62,309,56,310,426,653,517,350000,228500,258500,59,5
18,71,168,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,169,true,,greedy,147,78,118,62,309,56,335,488,653,517,350000,228500,258500,59,5
18,71,170,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,171,true,,greedy,147,78,118,62,309,56,315,454,653,517,350000,228500,258500,59,5
18,71,172,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,173,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
