seed,arm,window,travelMilliWu,waitMilliWu,dispatchWaitMilliWu,reservationWaitMilliWu,facilityAccessWaitMilliWu,noPathMilliWu,burstDeliveredQuantity,burstOutstandingQuantity,burstQuantityConserved,replanCount,stepAsideCount,clutterCellSeconds,semanticStateHash,randomStateHash,exogenousEventHash
48,cleanRepeatB,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,cfcde704e662d4a8c9e8afce25716707d0a20239ae1aada4f7d3d6b9d3bf8aa5,clean:48:none
48,cleanRepeatB,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,7d24ee7ce94b6ac3f03cd66b081ea3b896a94816c96765c07bdac2c0187d2d64,clean:48:none
48,cleanRepeatB,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,1c43b1f93e086b4dd148a7339f72a5f247d28037b301ea484d493e7aa3c993a0,clean:48:none
48,clutterStress,0,11662,12495,12495,0,0,0,0,3,true,67,0,30,33fc175dd76330a2731d9491698f713a9e4608d0a7596dd6710bf5e9597dfed2,f7157eb29c96617c3a412642184b6fcda7e9e00d3483352399048364dc8dd1a6,74d12e0bb3352a71dba7fa76e8e54b57709d4ec2de2248070bd653e279d32f47
48,clutterStress,1,15827,7497,7497,0,0,0,3,0,true,20,0,0,3e12366509235ff1775c28d3b0fe8c32235f2cc374d8b5f4196354bf35d3433d,fff7a7ad996dd8be65a91ebbd60ca478138c0e346359ee1ce48a03dab1188b4d,74d12e0bb3352a71dba7fa76e8e54b57709d4ec2de2248070bd653e279d32f47
48,clutterStress,2,17493,0,0,0,0,0,3,0,true,21,0,0,ca08bd1b022642393ea4094793021b9756abea8368c42db8ec86f55c410f2355,5d7a097465b2ed3d399acdd97b48e069e34aec7f3747a5815b495f94f4c6f7ae,74d12e0bb3352a71dba7fa76e8e54b57709d4ec2de2248070bd653e279d32f47
48,clutterStress,3,19992,0,0,0,0,0,3,0,true,24,0,0,d62fb68615ef9f85100749338f5b941269503a0dd5aaa6412e232e488f9c74c5,6de07914730cb61780f13a8f93d121c265aa72f10605a1fa8cabf0d16da2214a,74d12e0bb3352a71dba7fa76e8e54b57709d4ec2de2248070bd653e279d32f47
48,faultControl,0,11662,12495,12495,0,0,0,0,3,true,67,0,30,926bc035a839b29f88f57aeb34770ce830d2dd872bddd38995656409f74ea91c,f7157eb29c96617c3a412642184b6fcda7e9e00d3483352399048364dc8dd1a6,74d12e0bb3352a71dba7fa76e8e54b57709d4ec2de2248070bd653e279d32f47
48,faultControl,1,15827,7497,7497,0,0,0,3,0,true,20,0,0,39998a7632805de78409424ba33fa65de2b5528d78d399cde1283463b3746106,fff7a7ad996dd8be65a91ebbd60ca478138c0e346359ee1ce48a03dab1188b4d,74d12e0bb3352a71dba7fa76e8e54b57709d4ec2de2248070bd653e279d32f47
48,faultControl,2,17493,0,0,0,0,0,3,0,true,21,0,0,b26ed6d38dcd931d1e998e3a39e2677817ab83abe5feb8cf70a09fd45afb6b42,5d7a097465b2ed3d399acdd97b48e069e34aec7f3747a5815b495f94f4c6f7ae,74d12e0bb3352a71dba7fa76e8e54b57709d4ec2de2248070bd653e279d32f47
48,faultControl,3,19992,0,0,0,0,0,3,0,true,24,0,0,109e07e7333a82785d8f5dfb361ed914a02d8152e68894364929c389460d7d14,6de07914730cb61780f13a8f93d121c265aa72f10605a1fa8cabf0d16da2214a,74d12e0bb3352a71dba7fa76e8e54b57709d4ec2de2248070bd653e279d32f47
49,cleanRepeatA,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,742ec9fac2e8790730bb6161e974d7c6809332ba0edd4aa48f78fe011bb3c0c7,clean:49:none
49,cleanRepeatA,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,6b0ca4274b00712982b73c4e0bbf7b162cfda5a62063135a5e825dabbcbcee98,clean:49:none
49,cleanRepeatA,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,8736e3fba0db305449dcaac02ceef2afdcc83e1bf28dc378734598364a79daa2,clean:49:none
49,cleanRepeatA,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,34778133dc7f3191cb3b975738fd3aeac4651fe5ec8deeb792439621ba7e4570,clean:49:none
49,cleanRepeatB,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,742ec9fac2e8790730bb6161e974d7c6809332ba0edd4aa48f78fe011bb3c0c7,clean:49:none
49,cleanRepeatB,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,6b0ca4274b00712982b73c4e0bbf7b162cfda5a62063135a5e825dabbcbcee98,clean:49:none
49,cleanRepeatB,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,8736e3fba0db305449dcaac02ceef2afdcc83e1bf28dc378734598364a79daa2,clean:49:none
49,cleanRepeatB,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,34778133dc7f3191cb3b975738fd3aeac4651fe5ec8deeb792439621ba7e4570,clean:49:none
49,clutterStress,0,11662,12495,12495,0,0,0,0,7,true,67,0,0,d552a4bc651820bd4c49a2e4af8e352fac59fc912b4abff89941a3afbdcc2eed,d68b3549496e08c0500451fa9bdbea708b90b48ffd3ecd9ca765eb85c9dd0f21,3842d43463fa34a3eb7e99787408d7cd18d613fabf1e99002724724e556e7d83
49,clutterStress,1,13328,12495,12495,0,0,0,0,7,true,16,0,0,9b9b4d6ee2b4d672f48d9a7cf8b94e348cacaf67171d9345b7313ec5bafdf182,c6c878acc680ffe10f0f7379e17d3f6e45afce1accef85799a3ae55f5daf21e8,3842d43463fa34a3eb7e99787408d7cd18d613fabf1e99002724724e556e7d83
49,clutterStress,2,11662,12495,12495,0,0,0,0,7,true,14,0,0,d0901e79b689c52f34b185a4b50aad4a43aecb0331baee8e2faa6aa9f5c1f7e9,a7bc8bd4ca1fdc45ad7dcc5bad641ea51396b4abce84ffb9e050a8fc5e7711e8,3842d43463fa34a3eb7e99787408d7cd18d613fabf1e99002724724e556e7d83
49,clutterStress,3,13328,12495,12495,0,0,0,0,7,true,16,0,0,e22e23242d1a16d57e16295e5e97542031deb5bbe36b4f65277948270dcc4046,9d62108212e72e1f155b3c58fd6c26945ad6cfb48c4eefa290ce6b1bd596b5ca,3842d43463fa34a3eb7e99787408d7cd18d613fabf1e99002724724e556e7d83
49,faultControl,0,11662,12495,12495,0,0,0,0,7,true,67,0,0,083146ce6910fac94f614861842952d4fcb7a871d2b70253343a7a32d8092e0d,d68b3549496e08c0500451fa9bdbea708b90b48ffd3ecd9ca765eb85c9dd0f21,3842d43463fa34a3eb7e99787408d7cd18d613fabf1e99002724724e556e7d83
49,faultControl,1,13328,12495,12495,0,0,0,0,7,true,16,0,0,86b769019a15fd7d5981860abd8e31743a4c6ad5d87d6516631d54913f368eca,c6c878acc680ffe10f0f7379e17d3f6e45afce1accef85799a3ae55f5daf21e8,3842d43463fa34a3eb7e99787408d7cd18d613fabf1e99002724724e556e7d83
49,faultControl,2,11662,12495,12495,0,0,0,0,7,true,14,0,0,fb61252a379df86720ade17bec36d62cc247b13934ef4b2b4abbbb9ba0ab269f,a7bc8bd4ca1fdc45ad7dcc5bad641ea51396b4abce84ffb9e050a8fc5e7711e8,3842d43463fa34a3eb7e99787408d7cd18d613fabf1e99002724724e556e7d83
49,faultControl,3,13328,12495,12495,0,0,0,0,7,true,16,0,0,ea8cfb6fe2b3d8eba5b538599040070e682fbac697324a4cb361f310f52f7635,9d62108212e72e1f155b3c58fd6c26945ad6cfb48c4eefa290ce6b1bd596b5ca,3842d43463fa34a3eb7e99787408d7cd18d613fabf1e99002724724e556e7d83
50,cleanRepeatA,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,1ff7a1c6cc7971c7451d001fc7f162d9ba734c213acd94456f3f673abdc1efd4,clean:50:none
50,cleanRepeatA,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,b726e85b79acc21a20dd641f352de7689d8892a6c84d7569308b400a44aea473,clean:50:none
50,cleanRepeatA,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,6deb026b86118c3f68246df7ad1b853882784fc89a3bbd336dd620f629e2d5b1,clean:50:none
50,cleanRepeatA,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,adb6fcb45bde1229a5899f8fbc950578af8f2068b4c09993616adb7997ff9687,clean:50:none
50,cleanRepeatB,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,1ff7a1c6cc7971c7451d001fc7f162d9ba734c213acd94456f3f673abdc1efd4,clean:50:none
50,cleanRepeatB,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,b726e85b79acc21a20dd641f352de7689d8892a6c84d7569308b400a44aea473,clean:50:none
50,cleanRepeatB,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,6deb026b86118c3f68246df7ad1b853882784fc89a3bbd336dd620f629e2d5b1,clean:50:none
50,cleanRepeatB,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,adb6fcb45bde1229a5899f8fbc950578af8f2068b4c09993616adb7997ff9687,clean:50:none
50,clutterStress,0,13180,12495,12495,0,0,0,0,3,true,69,0,0,9227ea4e6f013d6329399a2b4b70b0f3177e70c28dbcfefd17640d0d5d352f67,ae9ef0fa22e80d12dbc8740c52f91fe586c2978cc02996e8183dcfde79a09510,964f99c6a84b46fd73300aa0cdb1f9c4c10b9846e69b1ae77483d7ce7efafc79
50,clutterStress,1,14161,7497,7497,0,0,0,3,0,true,18,0,0,4b98fb3ca5b1f416c085e2d479e957711c629802f5989e1062ffc7832912381a,e3e6c3cbc393183683b83de4ab95ec05d4de90cd052d7ced994f062c1070e61a,964f99c6a84b46fd73300aa0cdb1f9c4c10b9846e69b1ae77483d7ce7efafc79
50,clutterStress,2,19992,0,0,0,0,0,3,0,true,24,0,0,94ad413c1eeeb0476c8ab765742cc1839ce24a6fb6db9ee97ee9cc2f5a19e328,5f1e55bff5342e1141ee048ddc894e567286a643fad64b5adc1cf19e7f8f9c6c,964f99c6a84b46fd73300aa0cdb1f9c4c10b9846e69b1ae77483d7ce7efafc79
50,clutterStress,3,17493,0,0,0,0,0,3,0,true,21,0,0,bdb8375b17e6c3dc404a949d0e02d6aca5fc435e4b918e347ade5f53239baca6,044772c0b737295735dd3542d054dfcf7381f7b89e924ce8bdec0e4775444927,964f99c6a84b46fd73300aa0cdb1f9c4c10b9846e69b1ae77483d7ce7efafc79
50,faultControl,0,13180,12495,12495,0,0,0,0,3,true,69,0,0,2a0f70f0c731fff09ee1d6bd0cae92bc971d5d75e41ecbf3199e52c87c81a7d5,ae9ef0fa22e80d12dbc8740c52f91fe586c2978cc02996e8183dcfde79a09510,964f99c6a84b46fd73300aa0cdb1f9c4c10b9846e69b1ae77483d7ce7efafc79
50,faultControl,1,14161,7497,7497,0,0,0,3,0,true,18,0,0,0a088f231217aa6f1c24a4a6641303c1b1c11b5c4e1d6b130f39463c28a38151,e3e6c3cbc393183683b83de4ab95ec05d4de90cd052d7ced994f062c1070e61a,964f99c6a84b46fd73300aa0cdb1f9c4c10b9846e69b1ae77483d7ce7efafc79
50,faultControl,2,19992,0,0,0,0,0,3,0,true,24,0,0,a74205281a42c1d9c499df27eb4917b2a5133317c264d695f9d8ad0272010395,5f1e55bff5342e1141ee048ddc894e567286a643fad64b5adc1cf19e7f8f9c6c,964f99c6a84b46fd73300aa0cdb1f9c4c10b9846e69b1ae77483d7ce7efafc79
50,faultControl,3,17493,0,0,0,0,0,3,0,true,21,0,0,c2718e2195bfadf31cd1c9509826ab7f7bffbe0d56c4f3df4a2ecc16be535bcf,044772c0b737295735dd3542d054dfcf7381f7b89e924ce8bdec0e4775444927,964f99c6a84b46fd73300aa0cdb1f9c4c10b9846e69b1ae77483d7ce7efafc79
51,cleanRepeatA,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,8ebc1a01aade5976c3b0d8430e261c19b24431b928eed145b635af077a616a5d,clean:51:none
51,cleanRepeatA,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,471e841a681eea7def238e1d3475041ef76354f461f8cad77a3e7f117416b47a,clean:51:none
51,cleanRepeatA,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,427bed3e29dbcaf73b68d19c88c7bcf6f5d7eba036b03c26b29532075198b884,clean:51:none
51,cleanRepeatA,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,b310e1f500e08cb360f946fbf29666ce30aa12483863f21cb47559c58563aa85,clean:51:none
51,cleanRepeatB,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,8ebc1a01aade5976c3b0d8430e261c19b24431b928eed145b635af077a616a5d,clean:51:none
51,cleanRepeatB,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,471e841a681eea7def238e1d3475041ef76354f461f8cad77a3e7f117416b47a,clean:51:none
51,cleanRepeatB,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,427bed3e29dbcaf73b68d19c88c7bcf6f5d7eba036b03c26b29532075198b884,clean:51:none
51,cleanRepeatB,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,b310e1f500e08cb360f946fbf29666ce30aa12483863f21cb47559c58563aa85,clean:51:none
51,clutterStress,0,11662,12495,12495,0,0,0,0,3,true,67,0,30,68a79a396a093499d6ebd68c2149dcfd1669f6df0a2c40ffd858aecfa3be0203,92e063ebd0734e3db0878353bb225b8e07886f3418b8a2b57899109a51c18d75,613129ceee4aed59ffe62ffb3c0c239b1dedb7ebba7685c6eb50ed67a796f600
51,clutterStress,1,15827,7497,7497,0,0,0,3,0,true,20,0,0,a04ddc0dcdf389520653f80bedbcadd9848fc2aeab71924da3731d6ea14b6f58,21eeb5973c68f115b840e74aed81006f758a959ae4f8a6433ee65065ed4d1b4e,613129ceee4aed59ffe62ffb3c0c239b1dedb7ebba7685c6eb50ed67a796f600
51,clutterStress,2,17493,0,0,0,0,0,3,0,true,21,0,0,1aab98fdbc77bfa1e962636634ace394fc6554626c2231e037bb91b7f8be892b,f33c3ba29984bab1c622e9e8d42ea1f98ea804cdc2ed8d5eed014a1d951fff17,613129ceee4aed59ffe62ffb3c0c239b1dedb7ebba7685c6eb50ed67a796f600
51,clutterStress,3,19992,0,0,0,0,0,3,0,true,24,0,0,8f747a463199a2a01dfe538695d2b108b29031b5efee8aa33587985214eda5d8,f36fc9da56dc1f2b2b59da2e8825f64f79e07bf68f7181108cd7fd117313e4e3,613129ceee4aed59ffe62ffb3c0c239b1dedb7ebba7685c6eb50ed67a796f600
51,faultControl,0,11662,12495,12495,0,0,0,0,3,true,67,0,30,250aadd126d5e7d9c05574c19dabe59de6573cabc580a230f25914a8c0a3a345,92e063ebd0734e3db0878353bb225b8e07886f3418b8a2b57899109a51c18d75,613129ceee4aed59ffe62ffb3c0c239b1dedb7ebba7685c6eb50ed67a796f600
51,faultControl,1,15827,7497,7497,0,0,0,3,0,true,20,0,0,57a7922177b4a9854561c1bbf3c83b6190aa61b893df31f6975db460792452ae,21eeb5973c68f115b840e74aed81006f758a959ae4f8a6433ee65065ed4d1b4e,613129ceee4aed59ffe62ffb3c0c239b1dedb7ebba7685c6eb50ed67a796f600
51,faultControl,2,17493,0,0,0,0,0,3,0,true,21,0,0,c29f21777b01b6c7cf29e07cc8e14619c503670e3739e0c971d5f720b61bcbc1,f33c3ba29984bab1c622e9e8d42ea1f98ea804cdc2ed8d5eed014a1d951fff17,613129ceee4aed59ffe62ffb3c0c239b1dedb7ebba7685c6eb50ed67a796f600
51,faultControl,3,19992,0,0,0,0,0,3,0,true,24,0,0,2019f9909b8d6826934cfa3fdd021b64f8c9c93662db5070df7547adafa004fb,f36fc9da56dc1f2b2b59da2e8825f64f79e07bf68f7181108cd7fd117313e4e3,613129ceee4aed59ffe62ffb3c0c239b1dedb7ebba7685c6eb50ed67a796f600
52,cleanRepeatA,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,74d8a250f6e08b236a2096bfe7e405edeeb4c9f28613a64f7656f25fb1a27be6,clean:52:none
52,cleanRepeatA,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,42179bda84fca67a344b4dec0ec7ba357f1ff07a000a79f6e215231b8cb50e8b,clean:52:none
52,cleanRepeatA,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,fd984925df7880c60a3b41e577b1796e920ffbddc093ee8b8fac766d45dd7304,clean:52:none
52,cleanRepeatA,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,0ce74ec090ce05da604eb3efad728d863e63faa91f8f82f40c9e4a9a05716cd3,clean:52:none
52,cleanRepeatB,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,74d8a250f6e08b236a2096bfe7e405edeeb4c9f28613a64f7656f25fb1a27be6,clean:52:none
52,cleanRepeatB,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,42179bda84fca67a344b4dec0ec7ba357f1ff07a000a79f6e215231b8cb50e8b,clean:52:none
52,cleanRepeatB,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,fd984925df7880c60a3b41e577b1796e920ffbddc093ee8b8fac766d45dd7304,clean:52:none
52,cleanRepeatB,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,0ce74ec090ce05da604eb3efad728d863e63faa91f8f82f40c9e4a9a05716cd3,clean:52:none
52,clutterStress,0,11662,12495,12495,0,0,0,0,6,true,67,0,0,a4be5842dc17acaca7f508d96424ff65dc89f8a4ad97799b217a53817a72ee18,a2c0f9037126615cc48ae9bfbfec05e383fe1c871f80e9cad9a2501a6079dc24,5db7f1dc640065d77dbfe490f3b5a216ea3edf9d9fc0457f64757c620d07aff1
52,clutterStress,1,13328,12495,12495,0,0,0,0,6,true,16,0,0,924b0a331988e48bed721e22bb96e2e89cfe2a3c2b9ec72031ff1dc476e6e4be,91da687606c9224a8f7f950b03f67d17384d7a440c4d74f650b0a067c9720445,5db7f1dc640065d77dbfe490f3b5a216ea3edf9d9fc0457f64757c620d07aff1
52,clutterStress,2,11662,12495,12495,0,0,0,0,6,true,14,0,0,2912d6d6bc85d4217a77bf647d9658cbfa4f697d8055902a1e09e27031b3b860,3f2475a934a4e98d247eda4eb812e25f52dd460ee7394a2530bb129a3f0e2460,5db7f1dc640065d77dbfe490f3b5a216ea3edf9d9fc0457f64757c620d07aff1
52,clutterStress,3,13328,12495,12495,0,0,0,0,6,true,16,0,0,b8e7d65b87c67c91ff890055a0198db37b8ceaf548d9296c82dae36baec45815,7542135833ec4184a294f35db6b4a25786e747afe6aabc4108a7b33e19e3906e,5db7f1dc640065d77dbfe490f3b5a216ea3edf9d9fc0457f64757c620d07aff1
52,faultControl,0,11662,12495,12495,0,0,0,0,6,true,67,0,0,1a07ab951b2d2fbc64025029989298e5d7675a6c08db0660a9c2e796aed5648e,a2c0f9037126615cc48ae9bfbfec05e383fe1c871f80e9cad9a2501a6079dc24,5db7f1dc640065d77dbfe490f3b5a216ea3edf9d9fc0457f64757c620d07aff1
52,faultControl,1,13328,12495,12495,0,0,0,0,6,true,16,0,0,6690fa434a94d5cca509195d8ce952644efe62eb6872d62485d787452d04db31,91da687606c9224a8f7f950b03f67d17384d7a440c4d74f650b0a067c9720445,5db7f1dc640065d77dbfe490f3b5a216ea3edf9d9fc0457f64757c620d07aff1
52,faultControl,2,11662,12495,12495,0,0,0,0,6,true,14,0,0,12942dac833d03e21d2359ac9a4539df27aab0cf9059f69b19c42e7bf4b21da8,3f2475a934a4e98d247eda4eb812e25f52dd460ee7394a2530bb129a3f0e2460,5db7f1dc640065d77dbfe490f3b5a216ea3edf9d9fc0457f64757c620d07aff1
52,faultControl,3,13328,12495,12495,0,0,0,0,6,true,16,0,0,e2420d94084f0a981aa52688403c5a2887fd87499ffef11b6b06ec75cc57619f,7542135833ec4184a294f35db6b4a25786e747afe6aabc4108a7b33e19e3906e,5db7f1dc640065d77dbfe490f3b5a216ea3edf9d9fc0457f64757c620d07aff1
53,cleanRepeatA,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,b1d3e9b2a1ceca8ff941cfe73693ba3ff24921a7ca6eae9be2bcae2807281851,clean:53:none
53,cleanRepeatA,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,5498a54a324c90694bb9c7825f3cdb0feb28d150abfb64112e80fa1ae3a57447,clean:53:none
53,cleanRepeatA,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,c86b7a7c709c53d9a35f363e8c95f6e6c8f2af3749df0520fe52260a7960e760,clean:53:none
53,cleanRepeatA,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,2f0f4c4177c7c58fe8e3149c7f6a5303dc04c709b8b29420fc8385cbdc04b0da,clean:53:none
53,cleanRepeatB,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,b1d3e9b2a1ceca8ff941cfe73693ba3ff24921a7ca6eae9be2bcae2807281851,clean:53:none
53,cleanRepeatB,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,5498a54a324c90694bb9c7825f3cdb0feb28d150abfb64112e80fa1ae3a57447,clean:53:none
53,cleanRepeatB,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,c86b7a7c709c53d9a35f363e8c95f6e6c8f2af3749df0520fe52260a7960e760,clean:53:none
53,cleanRepeatB,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,2f0f4c4177c7c58fe8e3149c7f6a5303dc04c709b8b29420fc8385cbdc04b0da,clean:53:none
53,clutterStress,0,13180,12495,12495,0,0,0,0,3,true,69,0,0,8555b65dd55337b709b9b105f8d4ddaec353e993a37511e78cd05bc124050742,e0ccdbc3164018fc76b3eb41908739c3afc89adaa4c40b65f24569e0604eb480,c620905a4c00e18fda4494f9102fc4fd22954bd892a87a86453043c75730715c
53,clutterStress,1,14161,7497,7497,0,0,0,3,0,true,18,0,0,4a53bbd66dc9a056f8fbf45febf530874b9ac3616c46cb9b69d72672e89a671e,fa585f4ba74b5ae1307e436a5dd21c329e1557c1419f2a3662e8bb69ad72b862,c620905a4c00e18fda4494f9102fc4fd22954bd892a87a86453043c75730715c
53,clutterStress,2,19992,0,0,0,0,0,3,0,true,24,0,0,e3bb684532e697d40bb21be1bf7d21b601fa8f16b485d402ea3c64a41c825f74,cc2377cf9fcb26fffb4b6c886a19cbbf0ce06acbd68201ea9a24f5651be28199,c620905a4c00e18fda4494f9102fc4fd22954bd892a87a86453043c75730715c
53,clutterStress,3,17493,0,0,0,0,0,3,0,true,21,0,0,11cbc4789d2241080791e1161b3e283d31a3a75b3ac71ea4493146e990f24b70,e50499d1a6c83229834d34b4fff4beb7135b8c0ef3f153d6c4e30de713ecab7d,c620905a4c00e18fda4494f9102fc4fd22954bd892a87a86453043c75730715c
53,faultControl,0,13180,12495,12495,0,0,0,0,3,true,69,0,0,594227a06d2e597802448733425562cbc425902c07e02d6d5f297251a4d416a3,e0ccdbc3164018fc76b3eb41908739c3afc89adaa4c40b65f24569e0604eb480,c620905a4c00e18fda4494f9102fc4fd22954bd892a87a86453043c75730715c
53,faultControl,1,14161,7497,7497,0,0,0,3,0,true,18,0,0,1b2c1bcfea28be91222bda64a4d5ccde6e83bdd5ef974d37d8dfe06f894935bd,fa585f4ba74b5ae1307e436a5dd21c329e1557c1419f2a3662e8bb69ad72b862,c620905a4c00e18fda4494f9102fc4fd22954bd892a87a86453043c75730715c
53,faultControl,2,19992,0,0,0,0,0,3,0,true,24,0,0,527fa479a650e3a52b73e49d87880130eddfc4166fe04f55b07648f8b4814f77,cc2377cf9fcb26fffb4b6c886a19cbbf0ce06acbd68201ea9a24f5651be28199,c620905a4c00e18fda4494f9102fc4fd22954bd892a87a86453043c75730715c
53,faultControl,3,17493,0,0,0,0,0,3,0,true,21,0,0,d0dcfdeb03baeb0ef27e3da31e020c0dd44fc0df6189eea9c294ca32066bdfae,e50499d1a6c83229834d34b4fff4beb7135b8c0ef3f153d6c4e30de713ecab7d,c620905a4c00e18fda4494f9102fc4fd22954bd892a87a86453043c75730715c
54,cleanRepeatA,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,6ab014455294a87a83844ec9fc4a84c64fd602205dc1a74caa65bbb2ffd59357,clean:54:none
54,cleanRepeatA,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,1b8719118d4ed0923f3053445b12cb84e81a1ac7a1828b5ae6fb702470bb8858,clean:54:none
