schemaVersion,itemId,definitionType,assetPath,propertyPath,authoredKilograms,canonicalUnitMassGrams,maxStack,stockCategory,inV27Ledger,inItemCatalog,siteRole,catalogAuthorityPath,gramStatus,unitSemanticStatus,assetGuid
v27.mass.authority.1,relic:faction:golem:1,GenericItemDefinitionSO,Assets/Resources/SO/V20/Items/FactionRelics/relic_golem_1.asset,unitWeight,0.2,200,1,General,false,true,catalog-authority,Assets/Resources/SO/V20/Items/FactionRelics/relic_golem_1.asset,canonical-gram,out-of-ledger-scope,008994c825695fc429e9c2f1d1eaa6a8
v27.mass.authority.1,relic:faction:golem:2,GenericItemDefinitionSO,Assets/Resources/SO/V20/Items/FactionRelics/relic_golem_2.asset,unitWeight,0.2,200,1,General,false,true,catalog-authority,Assets/Resources/SO/V20/Items/FactionRelics/relic_golem_2.asset,canonical-gram,out-of-ledger-scope,9ddc6a21d33fd1141b138e22836a4fcb
v27.mass.authority.1,relic:faction:golem:3,GenericItemDefinitionSO,Assets/Resources/SO/V20/Items/FactionRelics/relic_golem_3.asset,unitWeight,0.2,200,1,General,false,true,catalog-authority,Assets/Resources/SO/V20/Items/FactionRelics/relic_golem_3.asset,canonical-gram,out-of-ledger-scope,7e9799028e4b8514482fd53b87351e64
v27.mass.authority.1,relic:faction:harpy:1,GenericItemDefinitionSO,Assets/Resources/SO/V20/Items/FactionRelics/relic_harpy_1.asset,unitWeight,0.2,200,1,General,false,true,catalog-authority,Assets/Resources/SO/V20/Items/FactionRelics/relic_harpy_1.asset,canonical-gram,out-of-ledger-scope,9da60708a0dc60d44a9a3acfa86a1637
v27.mass.authority.1,relic:faction:harpy:2,GenericItemDefinitionSO,Assets/Resources/SO/V20/Items/FactionRelics/relic_harpy_2.asset,unitWeight,0.2,200,1,General,false,true,catalog-authority,Assets/Resources/SO/V20/Items/FactionRelics/relic_harpy_2.asset,canonical-gram,out-of-ledger-scope,4fc34915c18430d438a32bac62e608ad
v27.mass.authority.1,relic:faction:harpy:3,GenericItemDefinitionSO,Assets/Resources/SO/V20/Items/FactionRelics/relic_harpy_3.asset,unitWeight,0.2,200,1,General,false,true,catalog-authority,Assets/Resources/SO/V20/Items/FactionRelics/relic_harpy_3.asset,canonical-gram,out-of-ledger-scope,44f9788dd58a8a94f801e58982ef2b7c
v27.mass.authority.1,relic:faction:kobold:1,GenericItemDefinitionSO,Assets/Resources/SO/V20/Items/FactionRelics/relic_kobold_1.asset,unitWeight,0.2,200,1,General,false,true,catalog-authority,Assets/Resources/SO/V20/Items/FactionRelics/relic_kobold_1.asset,canonical-gram,out-of-ledger-scope,48a1c0db7675c674b854fff2a1608fc7
v27.mass.authority.1,relic:faction:kobold:2,GenericItemDefinitionSO,Assets/Resources/SO/V20/Items/FactionRelics/relic_kobold_2.asset,unitWeight,0.2,200,1,General,false,true,catalog-authority,Assets/Resources/SO/V20/Items/FactionRelics/relic_kobold_2.asset,canonical-gram,out-of-ledger-scope,5422420f270f3ee4ebcc353f2acbe882
v27.mass.authority.1,relic:faction:kobold:3,GenericItemDefinitionSO,Assets/Resources/SO/V20/Items/FactionRelics/relic_kobold_3.asset,unitWeight,0.2,200,1,General,false,true,catalog-authority,Assets/Resources/SO/V20/Items/FactionRelics/relic_kobold_3.asset,canonical-gram,out-of-ledger-scope,54fbbe17ef0f9024bbfaa8dd836fc6a5
v27.mass.authority.1,relic:faction:myconid:1,GenericItemDefinitionSO,Assets/Resources/SO/V20/Items/FactionRelics/relic_myconid_1.asset,unitWeight,0.2,200,1,General,false,true,catalog-authority,Assets/Resources/SO/V20/Items/FactionRelics/relic_myconid_1.asset,canonical-gram,out-of-ledger-scope,a6b5506274fdb5f46a81a8d1ad535c32
v27.mass.authority.1,relic:faction:myconid:2,GenericItemDefinitionSO,Assets/Resources/SO/V20/Items/FactionRelics/relic_myconid_2.asset,unitWeight,0.2,200,1,General,false,true,catalog-authority,Assets/Resources/SO/V20/Items/FactionRelics/relic_myconid_2.asset,canonical-gram,out-of-ledger-scope,3b6e0247595fb7041a7f7804bb82e052
v27.mass.authority.1,relic:faction:myconid:3,GenericItemDefinitionSO,Assets/Resources/SO/V20/Items/FactionRelics/relic_myconid_3.asset,unitWeight,0.2,200,1,General,false,true,catalog-authority,Assets/Resources/SO/V20/Items/FactionRelics/relic_myconid_3.asset,canonical-gram,out-of-ledger-scope,5766c722fee4b8a4abf7ca7b83e38aff
v27.mass.authority.1,research-blueprint:6101,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/research_blueprint_6101.asset,unitWeight,0.15,150,1,Blueprint,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/research_blueprint_6101.asset,canonical-gram,out-of-ledger-scope,3a0a613b69957f144a24408dd9f77322
v27.mass.authority.1,research-blueprint:6102,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/research_blueprint_6102.asset,unitWeight,0.15,150,1,Blueprint,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/research_blueprint_6102.asset,canonical-gram,out-of-ledger-scope,d49f921ceeb78f54492617be3fd3f81a
v27.mass.authority.1,research-blueprint:6103,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/research_blueprint_6103.asset,unitWeight,0.15,150,1,Blueprint,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/research_blueprint_6103.asset,canonical-gram,out-of-ledger-scope,89de3185a6bf70542b17ca7f3d397cba
v27.mass.authority.1,research-blueprint:6104,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/research_blueprint_6104.asset,unitWeight,0.15,150,1,Blueprint,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/research_blueprint_6104.asset,canonical-gram,out-of-ledger-scope,3b32760714459514ca1f6d295238dec1
v27.mass.authority.1,research-blueprint:6191,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/research_blueprint_6191.asset,unitWeight,0.15,150,1,Blueprint,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/research_blueprint_6191.asset,canonical-gram,out-of-ledger-scope,919b8bdb4cad5f74fab9d15e80a25db8
v27.mass.authority.1,research-blueprint:6192,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/research_blueprint_6192.asset,unitWeight,0.15,150,1,Blueprint,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/research_blueprint_6192.asset,canonical-gram,out-of-ledger-scope,38d9d3530a56e344e96d7eeffa00a3a8
v27.mass.authority.1,research-blueprint:6193,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/research_blueprint_6193.asset,unitWeight,0.15,150,1,Blueprint,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/research_blueprint_6193.asset,canonical-gram,out-of-ledger-scope,e4b48099b41f6c448ad465398e8f5b34
v27.mass.authority.1,resource:blood,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_blood.asset,unitWeight,0.5,500,50,Biological,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_blood.asset,canonical-gram,missing,96b1289db4e6ce146aade2840e7274e0
v27.mass.authority.1,resource:bloodleaf,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_bloodleaf.asset,unitWeight,0.1,100,75,Medicine,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_bloodleaf.asset,canonical-gram,missing,7aa86eb5dae0f4c449733d1664827ff5
v27.mass.authority.1,resource:bone,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_bone.asset,unitWeight,0.4,400,75,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_bone.asset,canonical-gram,missing,49e6bc1df34b39f46b30ef03d52a5920
v27.mass.authority.1,resource:cave-mushroom,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_cave_mushroom.asset,unitWeight,0.25,250,75,Food,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_cave_mushroom.asset,canonical-gram,missing,2ffccdbb95bcad84e8343712b24a4bfc
v27.mass.authority.1,resource:clean-water,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I01_깨끗한_물.asset,unitWeight,0.5,500,50,Water,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I01_깨끗한_물.asset,canonical-gram,missing,6733d3524442a5a4f920a477e412171a
v27.mass.authority.1,resource:coal,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_coal.asset,unitWeight,0.8,800,75,Fuel,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_coal.asset,canonical-gram,missing,18ee0fde4c286a946818937130081888
v27.mass.authority.1,resource:dark-resin,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_dark_resin.asset,unitWeight,0.2,200,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_dark_resin.asset,canonical-gram,missing,fffef3407b11a754e9958719e6148ac2
v27.mass.authority.1,resource:dreamleaf,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_dreamleaf.asset,unitWeight,0.08,80,75,Medicine,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_dreamleaf.asset,canonical-gram,missing,05858e3123f884443b6668a3fa1537d0
v27.mass.authority.1,resource:egg,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_egg.asset,unitWeight,0.25,250,60,Food,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_egg.asset,canonical-gram,missing,6c2e25e19be14304e89c2dd7cfd80240
v27.mass.authority.1,resource:ember-root,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_ember_root.asset,unitWeight,0.45,450,75,Food,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_ember_root.asset,canonical-gram,missing,2d13c70007e44b242ac0e9bc077b65ae
v27.mass.authority.1,resource:fang,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_fang.asset,unitWeight,0.15,150,75,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_fang.asset,canonical-gram,missing,590f928e88af6304f8234eaf1f7dfdd1
v27.mass.authority.1,resource:fat,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_fat.asset,unitWeight,0.45,450,50,Biological,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_fat.asset,canonical-gram,missing,8cce8d7aeb8fb1442b59bd7134508c22
v27.mass.authority.1,resource:feather,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_feather.asset,unitWeight,0.05,50,100,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_feather.asset,canonical-gram,missing,54ea608142c0f6c469b4fab61c176f23
v27.mass.authority.1,resource:gold-ore,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_gold_ore.asset,unitWeight,1.3,1300,40,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_gold_ore.asset,canonical-gram,missing,abd0365ca43e8174b88c8fd36d449a4a
v27.mass.authority.1,resource:grass-straw,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_grass_straw.asset,unitWeight,0.08,80,100,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_grass_straw.asset,canonical-gram,missing,b9cb5a2800ac42441bd94870d8566edd
v27.mass.authority.1,resource:hide,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_hide.asset,unitWeight,0.9,900,40,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_hide.asset,canonical-gram,missing,b07b3582f1762bc42bc849af1529cb6a
v27.mass.authority.1,resource:horn,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_horn.asset,unitWeight,0.45,450,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_horn.asset,canonical-gram,missing,1f26fb4bde7deac43a19c21f5e436604
v27.mass.authority.1,resource:iron-ore,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_iron_ore.asset,unitWeight,1.2,1200,60,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_iron_ore.asset,canonical-gram,missing,6d6a1ea156c4a2744b21616f3dcbc9a1
v27.mass.authority.1,resource:lead-ore,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I03_납광석.asset,unitWeight,1.85,1850,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I03_납광석.asset,canonical-gram,missing,57a7888123146634c92f150a1fa1f6c7
v27.mass.authority.1,resource:log,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_log.asset,unitWeight,1.8,1800,40,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_log.asset,canonical-gram,missing,9ac289f759957af42b3ba99b2a1d8fea
v27.mass.authority.1,resource:mana-crystal,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_mana_crystal.asset,unitWeight,0.35,350,30,Mana,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_mana_crystal.asset,canonical-gram,missing,1e28387124f1c2a4ab77d59f823ee070
v27.mass.authority.1,resource:manure,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_manure.asset,unitWeight,0.5,500,75,Biological,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_manure.asset,canonical-gram,missing,9a97329173eec4a4ea17b1f0e06313b2
v27.mass.authority.1,resource:meat,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_meat.asset,unitWeight,0.7,700,50,Food,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_meat.asset,canonical-gram,missing,115f07ea70cb48e47bb1b84fe045261f
v27.mass.authority.1,resource:milk,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_milk.asset,unitWeight,0.8,800,50,Food,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_milk.asset,canonical-gram,missing,bf6ac3ab188de854eb1b6159761532f5
v27.mass.authority.1,resource:moonflower,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_moonflower.asset,unitWeight,0.08,80,75,Medicine,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_moonflower.asset,canonical-gram,missing,adb3c18f63a4ab64d962a8b507a21f0e
v27.mass.authority.1,resource:night-grape,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_night_grape.asset,unitWeight,0.25,250,75,Food,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_night_grape.asset,canonical-gram,missing,892cebc3f32ea5c499a60059eab0ed5e
v27.mass.authority.1,resource:rune-dust,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_rune_dust.asset,unitWeight,0.05,50,50,Mana,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_rune_dust.asset,canonical-gram,missing,61711dd5e6b3cda46b84c7bc55f9d39a
v27.mass.authority.1,resource:saltstone,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_saltstone.asset,unitWeight,0.5,500,60,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_saltstone.asset,canonical-gram,missing,90fbd52a337184345a0a7f2621483438
v27.mass.authority.1,resource:shade-fiber,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_shade_fiber.asset,unitWeight,0.12,120,75,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_shade_fiber.asset,canonical-gram,missing,fc7adb7159bd5dd478b284ce2962a792
v27.mass.authority.1,resource:stone,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_stone.asset,unitWeight,1.6,1600,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_stone.asset,canonical-gram,missing,f0e88fca8739b5042b2ec7c89b1b8a67
v27.mass.authority.1,resource:sulfur,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I02_황.asset,unitWeight,1.85,1850,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I02_황.asset,canonical-gram,missing,2557962e9f921f146b9448bde0898dd4
v27.mass.authority.1,resource:trail-charm,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_trail_charm.asset,unitWeight,0.1,100,30,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_trail_charm.asset,canonical-gram,missing,c859165186ee4854e92430379d0ace0e
v27.mass.authority.1,resource:twilight-grain,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_twilight_grain.asset,unitWeight,0.35,350,75,Food,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_twilight_grain.asset,canonical-gram,missing,f6ebddc235b0f3643a058bf3ba7dda92
v27.mass.authority.1,resource:wool,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/resource_wool.asset,unitWeight,0.35,350,60,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/resource_wool.asset,canonical-gram,missing,a989d1a9795523649a302ef60db2ae19
v27.mass.authority.1,sample:antigen:blood-wasting,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I64_혈액소모병_항원_표본.asset,unitWeight,0.9,900,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I64_혈액소모병_항원_표본.asset,canonical-gram,missing,f9abf36ee65f09c429225a55938d2722
v27.mass.authority.1,sample:antigen:cave-flu,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I59_동굴_독감_항원_표본.asset,unitWeight,0.9,900,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I59_동굴_독감_항원_표본.asset,canonical-gram,missing,4dabaa97e267ad746b57f22cf61f5b7e
v27.mass.authority.1,sample:antigen:gut-rot,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I61_장부패증_항원_표본.asset,unitWeight,0.9,900,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I61_장부패증_항원_표본.asset,canonical-gram,missing,5d4d743a219a7ad4c89e9fe9e6153f31
v27.mass.authority.1,sample:antigen:mana-pox,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I63_마나두창_항원_표본.asset,unitWeight,1.1,1100,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I63_마나두창_항원_표본.asset,canonical-gram,missing,041216fc3caa6974c8bdf219feb245b5
v27.mass.authority.1,sample:antigen:red-fever,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I60_적열병_항원_표본.asset,unitWeight,0.9,900,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I60_적열병_항원_표본.asset,canonical-gram,missing,7fe2d7744e3bab14a8e7432a6b436cda
v27.mass.authority.1,sample:antigen:slime-blight,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I65_점액역병_항원_표본.asset,unitWeight,0.9,900,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I65_점액역병_항원_표본.asset,canonical-gram,missing,88a592a0d7144d843be772b13b405b01
v27.mass.authority.1,sample:antigen:spore-lung,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I62_포자폐증_항원_표본.asset,unitWeight,0.9,900,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I62_포자폐증_항원_표본.asset,canonical-gram,missing,80a8e089cf5f5e34c8c1de46eedf8426
v27.mass.authority.1,seed-lot:bloodleaf,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/seed_lot_bloodleaf.asset,unitWeight,0.05,50,40,General,false,true,catalog-authority,Assets/Resources/SO/Economy/Items/seed_lot_bloodleaf.asset,canonical-gram,out-of-ledger-scope,b6c4eaf9d4be514408e9b674749df780
v27.mass.authority.1,seed-lot:cave-mushroom,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/seed_lot_cave_mushroom.asset,unitWeight,0.05,50,40,General,false,true,catalog-authority,Assets/Resources/SO/Economy/Items/seed_lot_cave_mushroom.asset,canonical-gram,out-of-ledger-scope,bae150c4dbe7f154f871a22d34c140c8
v27.mass.authority.1,seed-lot:dreamleaf,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/seed_lot_dreamleaf.asset,unitWeight,0.05,50,40,General,false,true,catalog-authority,Assets/Resources/SO/Economy/Items/seed_lot_dreamleaf.asset,canonical-gram,out-of-ledger-scope,4f89e2545f1bccf4792178dc384c24b3
v27.mass.authority.1,seed-lot:ember-cotton,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/V22Apparel/seed_lot_ember_cotton.asset,unitWeight,0.02,20,100,General,false,true,catalog-authority,Assets/Resources/SO/Economy/Items/V22Apparel/seed_lot_ember_cotton.asset,canonical-gram,out-of-ledger-scope,0a784adf63a8bb345b4e3e91d09b7606
v27.mass.authority.1,seed-lot:ember-root,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/seed_lot_ember_root.asset,unitWeight,0.05,50,40,General,false,true,catalog-authority,Assets/Resources/SO/Economy/Items/seed_lot_ember_root.asset,canonical-gram,out-of-ledger-scope,4d6c7e506b5418c4f95b9f28bba7960e
v27.mass.authority.1,seed-lot:frost-flax,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/V22Apparel/seed_lot_frost_flax.asset,unitWeight,0.02,20,100,General,false,true,catalog-authority,Assets/Resources/SO/Economy/Items/V22Apparel/seed_lot_frost_flax.asset,canonical-gram,out-of-ledger-scope,890ad94c8b7106341ba3c1581ddde2b5
v27.mass.authority.1,seed-lot:mire-reed,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/V22Apparel/seed_lot_mire_reed.asset,unitWeight,0.02,20,100,General,false,true,catalog-authority,Assets/Resources/SO/Economy/Items/V22Apparel/seed_lot_mire_reed.asset,canonical-gram,out-of-ledger-scope,51d4e6418877b2742b9599fc8c385d84
v27.mass.authority.1,seed-lot:moonflower,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/seed_lot_moonflower.asset,unitWeight,0.05,50,40,General,false,true,catalog-authority,Assets/Resources/SO/Economy/Items/seed_lot_moonflower.asset,canonical-gram,out-of-ledger-scope,48d33674ec7d18144bfbde0942801448
v27.mass.authority.1,seed-lot:night-grape,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/seed_lot_night_grape.asset,unitWeight,0.05,50,40,General,false,true,catalog-authority,Assets/Resources/SO/Economy/Items/seed_lot_night_grape.asset,canonical-gram,out-of-ledger-scope,fe3f443186b985849ba93c99f0fff578
v27.mass.authority.1,seed-lot:shade-fiber,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/seed_lot_shade_fiber.asset,unitWeight,0.05,50,40,General,false,true,catalog-authority,Assets/Resources/SO/Economy/Items/seed_lot_shade_fiber.asset,canonical-gram,out-of-ledger-scope,2ebd4dca098e75747a3611f05dfca025
v27.mass.authority.1,seed-lot:spore-hemp,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/V22Apparel/seed_lot_spore_hemp.asset,unitWeight,0.02,20,100,General,false,true,catalog-authority,Assets/Resources/SO/Economy/Items/V22Apparel/seed_lot_spore_hemp.asset,canonical-gram,out-of-ledger-scope,cf2bb95ba3d9bff49bc1d42203d8c88b
v27.mass.authority.1,seed-lot:twilight-grain,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/seed_lot_twilight_grain.asset,unitWeight,0.05,50,40,General,false,true,catalog-authority,Assets/Resources/SO/Economy/Items/seed_lot_twilight_grain.asset,canonical-gram,out-of-ledger-scope,fc9990bbd2e7f6449833c16bd8931489
v27.mass.authority.1,supply:alliance-signal-kit,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I104_동맹_신호_키트.asset,unitWeight,1.15,1150,9,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I104_동맹_신호_키트.asset,canonical-gram,missing,58d6a2992ab936a4cb52136db47786b6
v27.mass.authority.1,supply:botanical-pesticide,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I57_식물성_살충제.asset,unitWeight,1.15,1150,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I57_식물성_살충제.asset,canonical-gram,missing,5c5fd69cf59db4a40ac90c3462cb99db
v27.mass.authority.1,supply:certified-seed-kit,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I85_인증_품종_종자_꾸러미.asset,unitWeight,1.1,1100,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I85_인증_품종_종자_꾸러미.asset,canonical-gram,missing,f32d5541f988796449ac9e46a5cd3db8
v27.mass.authority.1,supply:defense-mixed-ammo-box,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I136_방어시설용_혼합_탄약_상자.asset,unitWeight,3.4,3400,3,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I136_방어시설용_혼합_탄약_상자.asset,canonical-gram,missing,d6a2bcbbc1e4e994b99e55985bda3ec4
v27.mass.authority.1,supply:funeral-preparation-kit,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I96_종족_장례_준비품.asset,unitWeight,1.2,1200,8,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I96_종족_장례_준비품.asset,canonical-gram,missing,4b3f63725f35b3c4381e31ad4f591064
v27.mass.authority.1,supply:fungicide,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I58_살균제.asset,unitWeight,1.15,1150,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I58_살균제.asset,canonical-gram,missing,ddbc7e72ee93c5b46a88d30fe1858873
v27.mass.authority.1,supply:greenhouse-nutrient,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I86_온실_영양액.asset,unitWeight,1.1,1100,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I86_온실_영양액.asset,canonical-gram,missing,eddbec2574a9bce479a412c472fde426
v27.mass.authority.1,supply:inoculated-log,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I90_접종_원목.asset,unitWeight,0.7,700,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I90_접종_원목.asset,canonical-gram,missing,529f4e07b15882a41b3953d71865d761
v27.mass.authority.1,supply:mushroom-substrate,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I53_균사_재배_배지.asset,unitWeight,1.1,1100,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I53_균사_재배_배지.asset,canonical-gram,missing,5a9a5103ea09f914cb6267a015529441
v27.mass.authority.1,supply:nitrate-fertilizer,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I16_질산_비료.asset,unitWeight,1.1,1100,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I16_질산_비료.asset,canonical-gram,missing,4a26ec6780aa90d46b40b51cc9f83bc3
