schemaVersion,recipeId,authoredOutputOrdinal,itemId,amount,probability,authoredOutputLineId,authoredRole,proposedOutputLineId,proposedRole,proposalReason,proposalDisposition,sourceAuthority,sourceDigest
v27.production.output-line-backfill.1,recipe:supply:alliance-signal-kit,0,supply:alliance-signal-kit,1,1,,Main,output:recipe:supply:alliance-signal-kit/000/main/supply:alliance-signal-kit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=supply:alliance-signal-kit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R104_동맹_신호_키트.asset,502de20495441173cf4c02594072be292f821d5e6f087d56677c9a7395688dd8
v27.production.output-line-backfill.1,recipe:supply:botanical-pesticide,0,supply:botanical-pesticide,2,1,,Main,output:recipe:supply:botanical-pesticide/000/main/supply:botanical-pesticide,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=supply:botanical-pesticide,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R57_식물성_살충제.asset,73c33cf6a5789487adfd085c4bbaae3e2038f57d6fffda15342511bddfaa42bc
v27.production.output-line-backfill.1,recipe:supply:certified-seed-kit,0,supply:certified-seed-kit,2,1,,Main,output:recipe:supply:certified-seed-kit/000/main/supply:certified-seed-kit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=supply:certified-seed-kit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R85_인증_품종_종자_꾸러미.asset,050a1e5ed55d4faa715a13e48b8cc80fa20282605da2154b30319cd2fb20effe
v27.production.output-line-backfill.1,recipe:supply:defense-mixed-ammo-box,0,supply:defense-mixed-ammo-box,1,1,,Main,output:recipe:supply:defense-mixed-ammo-box/000/main/supply:defense-mixed-ammo-box,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=supply:defense-mixed-ammo-box,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R136_방어시설용_혼합_탄약_상자.asset,d465921a2e3efb5c9faafe1abe25ff5fe31fb2ea990e1e96b175b40e60104c6a
v27.production.output-line-backfill.1,recipe:supply:funeral-preparation-kit,0,supply:funeral-preparation-kit,1,1,,Main,output:recipe:supply:funeral-preparation-kit/000/main/supply:funeral-preparation-kit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=supply:funeral-preparation-kit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R96_종족_장례_준비품.asset,709ec97d94b18c9523140761307ae0181e3950286a0dc76f8c3d7a27c8f9e76a
v27.production.output-line-backfill.1,recipe:supply:fungicide,0,supply:fungicide,2,1,,Main,output:recipe:supply:fungicide/000/main/supply:fungicide,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=supply:fungicide,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R58_살균제.asset,d671ebd037f4be683004529e581971996f555941e0dfd7ebe9272eea294eb0fe
v27.production.output-line-backfill.1,recipe:supply:greenhouse-nutrient,0,supply:greenhouse-nutrient,4,1,,Main,output:recipe:supply:greenhouse-nutrient/000/main/supply:greenhouse-nutrient,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=supply:greenhouse-nutrient,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R86_온실_영양액.asset,dbcab5398c7eab6b58a6c2d3c2a324c152e23bb3fbf587b8d70999badfc2c393
v27.production.output-line-backfill.1,recipe:supply:inoculated-log,0,supply:inoculated-log,2,1,,Main,output:recipe:supply:inoculated-log/000/main/supply:inoculated-log,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=supply:inoculated-log,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R90_접종_원목.asset,dbfb2fe1e1170f898bb11abe535a38944d3f1b2e989220bc97edbb116ebd86f1
v27.production.output-line-backfill.1,recipe:supply:mushroom-substrate,0,supply:mushroom-substrate,2,1,,Main,output:recipe:supply:mushroom-substrate/000/main/supply:mushroom-substrate,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=supply:mushroom-substrate,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R53_균사_재배_배지.asset,803400080cc5bf5d183b68120f4b7e565e68c07aac31b7c9e2d75a83b3711f6c
v27.production.output-line-backfill.1,recipe:supply:nitrate-fertilizer,0,supply:nitrate-fertilizer,4,1,,Main,output:recipe:supply:nitrate-fertilizer/000/main/supply:nitrate-fertilizer,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=supply:nitrate-fertilizer,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R16_질산_비료.asset,e7402e6052292054023b4a90edfb9d99a85f8c99bb67ab99e7d9b4f3953fb20e
v27.production.output-line-backfill.1,recipe:supply:performance-prop-box,0,supply:performance-prop-box,1,1,,Main,output:recipe:supply:performance-prop-box/000/main/supply:performance-prop-box,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=supply:performance-prop-box,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R101_공연_소품_상자.asset,cddc9cde262718c6ac925cc2dcf751dea54f7d71c5697c49fa6d346815848f47
v27.production.output-line-backfill.1,recipe:supply:pest-lure,0,supply:pest-lure,2,1,,Main,output:recipe:supply:pest-lure/000/main/supply:pest-lure,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=supply:pest-lure,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R56_해충_유인제.asset,9aca356203c97235732b62a770c34fbaa0b621ece9248df6b6ef41a6bd7eb894
v27.production.output-line-backfill.1,recipe:surgery:artificial-eye,0,surgery:prosthetic:eye:left,1,1,,Main,output:recipe:surgery:artificial-eye/000/main/surgery:prosthetic:eye:left,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=surgery:prosthetic:eye:left,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_surgery_artificial_eye.asset,03d0defa8612bb935f66f80e17c92b8d12e73025553e68787c91ab7b7a643158
v27.production.output-line-backfill.1,recipe:surgery:prosthetic-arm,0,surgery:prosthetic:arm:left,1,1,,Main,output:recipe:surgery:prosthetic-arm/000/main/surgery:prosthetic:arm:left,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=surgery:prosthetic:arm:left,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_surgery_prosthetic_arm.asset,28519696ce4138b777c220043fa4649e60b488d50dcd749b5a30107df63dd61c
v27.production.output-line-backfill.1,recipe:surgery:prosthetic-leg,0,surgery:prosthetic:leg:left,1,1,,Main,output:recipe:surgery:prosthetic-leg/000/main/surgery:prosthetic:leg:left,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=surgery:prosthetic:leg:left,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_surgery_prosthetic_leg.asset,dbc8f87b74d08168037de2ad75fa51b31071ba70ea2e6237403253816d2222f5
v27.production.output-line-backfill.1,recipe:syrup,0,material:syrup,2,1,,Main,output:recipe:syrup/000/main/material:syrup,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:syrup,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_syrup.asset,68a0eaa24cccfcfd0eb94593264dc2936418ff139bd0c602cc53ef310985a05d
v27.production.output-line-backfill.1,recipe:tallow,0,material:tallow,1,1,,Main,output:recipe:tallow/000/main/material:tallow,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:tallow,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_tallow.asset,3cfb5fc4dcaaa23217126b9bd6f9f5c51df2f8b386902d7f608d7153f8fba7e5
v27.production.output-line-backfill.1,recipe:textile:insulating-cloth,0,textile:insulating-cloth,2,1,,Main,output:recipe:textile:insulating-cloth/000/main/textile:insulating-cloth,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=textile:insulating-cloth,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R81_절연_직물.asset,88b9e243fa96d8433121367e8575aed6e6103135d2f54ddab26c9616cdda2c3a
v27.production.output-line-backfill.1,recipe:textile:quilted-liner,0,textile:quilted-liner,1,1,,Main,output:recipe:textile:quilted-liner/000/main/textile:quilted-liner,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=textile:quilted-liner,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R14_층상_충전재.asset,de2422348a4e94e3ea3f70a7f4307eab440001ef894e73ca4d343643640a2e7b
v27.production.output-line-backfill.1,recipe:textile:sterile-cloth,0,textile:sterile-cloth,2,1,,Main,output:recipe:textile:sterile-cloth/000/main/textile:sterile-cloth,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=textile:sterile-cloth,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R12_무균_천.asset,53b59705e40b77cc3537738208ee5fb69cd6ce5dcb4295bad84997f51d02ff14
v27.production.output-line-backfill.1,recipe:tool:administrative-seal,0,tool:administrative-seal,1,1,,Main,output:recipe:tool:administrative-seal/000/main/tool:administrative-seal,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:administrative-seal,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R92_행정_인장.asset,4fcd602c0f86317ea94ebd5ab9b78db257b97b0fc66a6725568238cd07938c5b
v27.production.output-line-backfill.1,recipe:tool:alloy-crucible,0,tool:alloy-crucible,1,1,,Main,output:recipe:tool:alloy-crucible/000/main/tool:alloy-crucible,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:alloy-crucible,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R42_합금_도가니.asset,0587b1c20c0c9841c56546ad7576016927c041107f2f7547bb20a38f3916e57b
v27.production.output-line-backfill.1,recipe:tool:banquet-cart,0,tool:banquet-cart,1,1,,Main,output:recipe:tool:banquet-cart/000/main/tool:banquet-cart,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:banquet-cart,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R102_연회_운반_수레.asset,d7a95b28c4a3585289f4e83540686b22723fc6f8a7cb996156f59d648a65811f
v27.production.output-line-backfill.1,recipe:tool:deep-shaft-hoist,0,tool:deep-shaft-hoist,1,1,,Main,output:recipe:tool:deep-shaft-hoist/000/main/tool:deep-shaft-hoist,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:deep-shaft-hoist,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R40_심부_승강기.asset,9cec0d31f20a4c314fb5e4c2a80773bc62f2a7a235bc060dba209d084be44ceb
v27.production.output-line-backfill.1,recipe:tool:field-repair-kit,0,tool:field-repair-kit,1,1,,Main,output:recipe:tool:field-repair-kit/000/main/tool:field-repair-kit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:field-repair-kit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R43_야전_수리_키트.asset,e63f17b965562fb44026ea18e4b84064bb35eac36083499e9db02a19ce3371f3
v27.production.output-line-backfill.1,recipe:tool:hauling-harness,0,tool:hauling-harness,1,1,,Main,output:recipe:tool:hauling-harness/000/main/tool:hauling-harness,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:hauling-harness,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R97_운반_멜빵.asset,073d961b36f5c9918af8bd88c37befc1085a0d683d8b29902a3f5f2c05e99b0c
v27.production.output-line-backfill.1,recipe:tool:inspection-gauge,0,tool:inspection-gauge,1,1,,Main,output:recipe:tool:inspection-gauge/000/main/tool:inspection-gauge,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:inspection-gauge,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R110_검사_게이지.asset,0fa7acc6d79e7e96f591c618e8670a6e99b19d97ccdd5332a3e1b3e7553b9522
v27.production.output-line-backfill.1,recipe:tool:maintenance-kit,0,tool:maintenance-kit,1,1,,Main,output:recipe:tool:maintenance-kit/000/main/tool:maintenance-kit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:maintenance-kit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R25_정비_키트.asset,d82a782ad5bdfde3f76cc30dee9889ffcc9d5418c81c95453a8e3775595feff4
v27.production.output-line-backfill.1,recipe:tool:mana-probe,0,tool:mana-probe,1,1,,Main,output:recipe:tool:mana-probe/000/main/tool:mana-probe,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:mana-probe,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R27_마나_탐침.asset,8af1114773ee2ed9d54ccd7d4fe593a57567d0d94a83cdbfe365a49c2899ac66
v27.production.output-line-backfill.1,recipe:tool:powered-tool-head,0,tool:powered-tool-head,1,1,,Main,output:recipe:tool:powered-tool-head/000/main/tool:powered-tool-head,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:powered-tool-head,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R26_동력_공구날.asset,bc60a07dbd749b0e7031e54d646d8369f6b99db84afcc0a40f70f52585a84938
v27.production.output-line-backfill.1,recipe:tool:precision-gauge,0,tool:precision-gauge,1,1,,Main,output:recipe:tool:precision-gauge/000/main/tool:precision-gauge,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:precision-gauge,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R28_정밀_게이지.asset,19a04a8cf5e4f140cf4219d8956aa9834348745faea322277d214db00f664c5b
v27.production.output-line-backfill.1,recipe:tool:prisoner-work-kit,0,tool:prisoner-work-kit,1,1,,Main,output:recipe:tool:prisoner-work-kit/000/main/tool:prisoner-work-kit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:prisoner-work-kit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R99_포로_작업_도구.asset,3ed6c91a194dbe869c1c6fae2607b0ee06d2d4b7a6d6a1b6a9b067bd7b59074d
v27.production.output-line-backfill.1,recipe:tool:prospecting-kit,0,tool:prospecting-kit,1,1,,Main,output:recipe:tool:prospecting-kit/000/main/tool:prospecting-kit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:prospecting-kit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R41_탐광_키트.asset,36fa53d78570982b5f3e564a93e004563338dd9236a1edb3eba5db48891bfabe
v27.production.output-line-backfill.1,recipe:tool:reinforced-restraint,0,tool:reinforced-restraint,1,1,,Main,output:recipe:tool:reinforced-restraint/000/main/tool:reinforced-restraint,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:reinforced-restraint,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R100_강화_구속구.asset,6f1a347d424ff852084e4f2b942f8476c1adda08ccb29f0cce2d3ebc60ceb94a
v27.production.output-line-backfill.1,recipe:tool:rune-identification-lens,0,tool:rune-identification-lens,1,1,,Main,output:recipe:tool:rune-identification-lens/000/main/tool:rune-identification-lens,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:rune-identification-lens,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R106_룬_식별_렌즈.asset,36070610299a783fecc7df03a3a211a39c2b950db1a6188ebdcd600035c44638
v27.production.output-line-backfill.1,recipe:tool:watch-signal-horn,0,tool:watch-signal-horn,1,1,,Main,output:recipe:tool:watch-signal-horn/000/main/tool:watch-signal-horn,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:watch-signal-horn,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R108_경계_신호_나팔.asset,e18e3481b1a782742178659161b6c0fd2dd9f855b904555192c43db218258cbb
v27.production.output-line-backfill.1,recipe:tool:weather-observation-kit,0,tool:weather-observation-kit,1,1,,Main,output:recipe:tool:weather-observation-kit/000/main/tool:weather-observation-kit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:weather-observation-kit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R88_기상_관측_도구함.asset,16d74a16160d526128cc092a90cafbae94e5a49927e485ab8eee69156dca0f35
v27.production.output-line-backfill.1,recipe:trail-charm,0,resource:trail-charm,1,1,,Main,output:recipe:trail-charm/000/main/resource:trail-charm,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=resource:trail-charm,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_trail_charm.asset,8e6461f6af89bc9c92782c08af22be546c548ac2c0b978a49f0e87593351148e
v27.production.output-line-backfill.1,recipe:treated-lumber,0,material:treated-lumber,2,1,,Main,output:recipe:treated-lumber/000/main/material:treated-lumber,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:treated-lumber,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_treated_lumber.asset,e1f23c5c802559f318112b14522c551168f6bf4fbc2017de075926c626fb942e
v27.production.output-line-backfill.1,recipe:twilight-beer,0,food:twilight-beer,2,1,,Main,output:recipe:twilight-beer/000/main/food:twilight-beer,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=food:twilight-beer,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_twilight_beer.asset,21730f0a3e6072073eb73bae915f9a2629412a3ece11b92191f71379aafef0d5
v27.production.output-line-backfill.1,recipe:v22:apparel:apron,0,apparel:apron,1,1,,Main,output:recipe:v22:apparel:apron/000/main/apparel:apron,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:apron,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_apron.asset,05b8d8a226436c8061654215aa0f60eca338ad262d8f384d3d09af614e3f1719
v27.production.output-line-backfill.1,recipe:v22:apparel:belt,0,apparel:belt,1,1,,Main,output:recipe:v22:apparel:belt/000/main/apparel:belt,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:belt,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_belt.asset,2482ece882fe72ef495354429dd9d2be7aa86d990bd369b016aee258ee08b2ae
v27.production.output-line-backfill.1,recipe:v22:apparel:blouse,0,apparel:blouse,1,1,,Main,output:recipe:v22:apparel:blouse/000/main/apparel:blouse,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:blouse,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_blouse.asset,eed959a51ba6665e89c101492f4c8bcb25351ad11b8a32111202f05bc93dbec5
v27.production.output-line-backfill.1,recipe:v22:apparel:boots,0,apparel:boots,1,1,,Main,output:recipe:v22:apparel:boots/000/main/apparel:boots,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:boots,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_boots.asset,732433fedd095c2956c56ac182bc30b2ff65dcc935aa9559dcbfd7015118f763
v27.production.output-line-backfill.1,recipe:v22:apparel:ceremonial-dress,0,apparel:ceremonial-dress,1,1,,Main,output:recipe:v22:apparel:ceremonial-dress/000/main/apparel:ceremonial-dress,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:ceremonial-dress,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_ceremonial_dress.asset,7fb567c9550c166f452bd6ff495f6ab2344db73521868ee6719308e4350b609c
v27.production.output-line-backfill.1,recipe:v22:apparel:chest-wrap,0,apparel:chest-wrap,1,1,,Main,output:recipe:v22:apparel:chest-wrap/000/main/apparel:chest-wrap,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:chest-wrap,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_chest_wrap.asset,089017db7e89f6ac767df8cabc99455635a5df681d1308280f1c12b5781cbf26
v27.production.output-line-backfill.1,recipe:v22:apparel:cloak,0,apparel:cloak,1,1,,Main,output:recipe:v22:apparel:cloak/000/main/apparel:cloak,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:cloak,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_cloak.asset,30fea08c137e88e683b18c65dee1ef97072d81bf742b9a9044308aee60796359
v27.production.output-line-backfill.1,recipe:v22:apparel:cold-work-suit,0,equipment:cold-work-suit,1,1,,Main,output:recipe:v22:apparel:cold-work-suit/000/main/equipment:cold-work-suit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=equipment:cold-work-suit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_cold_work_suit.asset,b98b4dd2d40b7edfdc206b68fe2b304e04880f12921cf9388a3e585f0389a708
v27.production.output-line-backfill.1,recipe:v22:apparel:contract-sash,0,apparel:contract-sash,1,1,,Main,output:recipe:v22:apparel:contract-sash/000/main/apparel:contract-sash,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:contract-sash,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_contract_sash.asset,d8ab664728820ef63e233456952f27f915f2e593e3de1d555b622123f360d8e2
v27.production.output-line-backfill.1,recipe:v22:apparel:daily-robe,0,apparel:daily-robe,1,1,,Main,output:recipe:v22:apparel:daily-robe/000/main/apparel:daily-robe,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:daily-robe,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_daily_robe.asset,e8a22151f9bfd2390103fa4c85513a3a6c92f50b66eef11163fca3ffca8e2d60
v27.production.output-line-backfill.1,recipe:v22:apparel:envoy-coat,0,apparel:envoy-coat,1,1,,Main,output:recipe:v22:apparel:envoy-coat/000/main/apparel:envoy-coat,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:envoy-coat,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_envoy_coat.asset,395128746c74a3b217976c66075e7a739ee885298fbebccdb773815d305b9e9a
v27.production.output-line-backfill.1,recipe:v22:apparel:farmer-workwear,0,apparel:farmer-workwear,1,1,,Main,output:recipe:v22:apparel:farmer-workwear/000/main/apparel:farmer-workwear,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:farmer-workwear,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_farmer_workwear.asset,d00430d0f72ec9c543855ecaef121d999273e60fafe02b451f9eb1e07254ef63
v27.production.output-line-backfill.1,recipe:v22:apparel:festival-vest,0,apparel:festival-vest,1,1,,Main,output:recipe:v22:apparel:festival-vest/000/main/apparel:festival-vest,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:festival-vest,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_festival_vest.asset,994e74c679ab28566eb0e6e43506d29c215e1f021bccbb49e99b5e62c18063ab
v27.production.output-line-backfill.1,recipe:v22:apparel:footwraps,0,apparel:footwraps,1,1,,Main,output:recipe:v22:apparel:footwraps/000/main/apparel:footwraps,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:footwraps,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_footwraps.asset,9afd629afa983a63c70211e8d2ac6c02f388395e7c02ab4644fe318459a8bd98
v27.production.output-line-backfill.1,recipe:v22:apparel:formal-coat,0,apparel:formal-coat,1,1,,Main,output:recipe:v22:apparel:formal-coat/000/main/apparel:formal-coat,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:formal-coat,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_formal_coat.asset,7dce2a43f9751357ef62eb7f3304dcb5b1d0395d0aef5638b22b7ec05ba79570
v27.production.output-line-backfill.1,recipe:v22:apparel:gloves,0,apparel:gloves,1,1,,Main,output:recipe:v22:apparel:gloves/000/main/apparel:gloves,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:gloves,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_gloves.asset,2f653d416755a489ca2b5c03a3654c1feb78cf937b9213fafdabb7d5ad08e227
v27.production.output-line-backfill.1,recipe:v22:apparel:golem-functional-lining,0,apparel:golem-functional-lining,1,1,,Main,output:recipe:v22:apparel:golem-functional-lining/000/main/apparel:golem-functional-lining,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:golem-functional-lining,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_golem_functional_lining.asset,6ff65a0127dd56bb10988d8d408fe65f9e7e1d3c1dacac505414e5742d828b76
v27.production.output-line-backfill.1,recipe:v22:apparel:hat,0,apparel:hat,1,1,,Main,output:recipe:v22:apparel:hat/000/main/apparel:hat,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:hat,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_hat.asset,57d62125893a9028b2207d3e19b89257bb0c58a7a05d7c009e3db27c8979be40
v27.production.output-line-backfill.1,recipe:v22:apparel:hauling-harness,0,tool:hauling-harness,1,1,,Main,output:recipe:v22:apparel:hauling-harness/000/main/tool:hauling-harness,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:hauling-harness,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_hauling_harness.asset,3d5d90e0db8b8162082e48ef8784851f9a64652ecb79a6bbf84e36dcecc97f37
v27.production.output-line-backfill.1,recipe:v22:apparel:heat-work-suit,0,apparel:heat-work-suit,1,1,,Main,output:recipe:v22:apparel:heat-work-suit/000/main/apparel:heat-work-suit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:heat-work-suit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_heat_work_suit.asset,15b9c31419a99db8a78d8110a777a6d05914cc95d7150a9c5f38d9bfda82102c
v27.production.output-line-backfill.1,recipe:v22:apparel:hooded-robe,0,apparel:hooded-robe,1,1,,Main,output:recipe:v22:apparel:hooded-robe/000/main/apparel:hooded-robe,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:hooded-robe,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_hooded_robe.asset,8e634059c832de05932fb2341655e3f937ff9dd71acdb8afd87df4be498519cc
v27.production.output-line-backfill.1,recipe:v22:apparel:horn-ring,0,apparel:horn-ring,1,1,,Main,output:recipe:v22:apparel:horn-ring/000/main/apparel:horn-ring,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:horn-ring,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_horn_ring.asset,82177b5911e9a269b7d5f46c91a8902bf596ea83461739913503124fbf9a0239
