schemaVersion,bundleId,bundleDigest,anchorItemId,memberShape,cohort,authorityState,stableId,authorityMetric,before,candidate,percentDelta,sourceAuthority,sourcePropertyPath,exactFormula,dependencyFingerprint,sourceDigest,semanticHash,dependencyIds,rootFamilyIds,acquisitionDisposition,downstreamConsumerCount,riskFlags,recommendedDecision,recommendationReason,decision
v27.market-review.4,market-atomic:medical:regenerative-medium,1C0AF9EABBF76948E5384171EBB1D46431FF20753244DAD740F919029DFBE221,medical:regenerative-medium,PR,sale-rate-with-price,provenance-missing,medical:regenerative-medium,authored-market-sale-rate,0.58948332071304321,0.5975378155708313,1.36636518367395295154557553,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I122_재생_배양액.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),1413d6e254640249728595a1e4e9273b66a4135960231675e3b0a3aee44e220b,16f6011536e4a63dd073c6c40102272717bbda38b81292c24c96b65718482bfa,522f0ef3464aca7c00d031ae45712b00ff79ecf096a65ab92ebafe590791ac9c,medical:regenerative-medium,medicine:standard|resource:cave-mushroom|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medical:rejuvenation-serum,8B889863A3794DDD41AA0272E688BC48B385000BDE3BBE0B79B39A024EEDD17C,medical:rejuvenation-serum,PR,sale-rate-with-price,provenance-missing,medical:rejuvenation-serum,authored-market-sale-rate,0.59837311506271362,0.59869813919067383,0.05431796980486752564490813,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I118_회춘_혈청.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),e1525478ba690429bb39b5fee440f862b1c0b3de574b9076147b6ed1bd244c7b,9bca016058149fa567fb242dc8958b86400e928bf4b40008191afea00e6b7b6e,6157e1d1f4bfe36e82eeeb7dac6694fbcac5b1ea74406040c496bf9fb777cf4e,medical:rejuvenation-serum,medicine:standard|resource:cave-mushroom|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medical:rune-hibernation-catalyst,C974B0F29131DE8BFFE5278497CF1813131223CDAAE08124A4DEFBF2855E4FC2,medical:rune-hibernation-catalyst,PR,sale-rate-with-price,provenance-missing,medical:rune-hibernation-catalyst,authored-market-sale-rate,0.59839063882827759,0.59890824556350708,0.08649980491724061706940975,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I124_룬_동면_촉매.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),5afec36b9f72e62afd85d8fb3491f0a1825f2c34b365696c5a646aa765c01738,8ab2386b646884aa322121b4b251276a47095cd8210c88952d965f502d8e0fd2,353418258d867de52598b55f8e4403a26a6a0dd0ff0413c61726ebc6624c17d7,medical:rune-hibernation-catalyst,resource:mana-crystal|source:quarry,collapsed-inherited-only,0,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medical:trauma-care-kit,499B8E292A408FA41030FB64DA74F71302E34133D5160C7A519D7E96D0694046,medical:trauma-care-kit,PR,sale-rate-with-price,provenance-missing,medical:trauma-care-kit,authored-market-sale-rate,0.59527909755706787,0.59920454025268555,0.6594289488287228067402548,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I125_트라우마_치료_꾸러미.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),9d20fbb4ae0f68e35d829933870a74b081083ff00328094d626cbb94247e134b,c8dd4b838044c96581e82800057c091795359ba6f1c7059b8c7a46e5a50d4c83,5f58869c2ac7f73c312ad951bc5ca0dc9daf8eca541ca42d3c80b9f0748373ef,medical:trauma-care-kit,material:lumber|medicine:standard|resource:cave-mushroom|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medical:whole-body-regeneration-medium,D55E130B2466DA4D5869C7AFCB07A1D1BF9BD77B347834B535023E0D8F352622,medical:whole-body-regeneration-medium,PR,sale-rate-with-price,provenance-missing,medical:whole-body-regeneration-medium,authored-market-sale-rate,0.59889543056488037,0.59958994388580322,0.11596570711314034982470587,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I54_전신_재생_배지.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),5fbc58ee3cc2f8877206e03c50038d7e1a391302657bfe1b0ba038f4174f343a,d032de2ba85e231243f317fc5e90617778469ecdff361fad33e6ea1fd027d3ab,bef4816da76108f26a8728012d8614d7671a8f0877e49947e41a9e7741b19884,medical:whole-body-regeneration-medium,medicine:standard|resource:cave-mushroom|resource:mana-crystal|source:quarry,collapsed-inherited-only,0,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medicine:advanced,E6009161813E98ECEE2F143081ADA098C76DA2E145F015ED5FD61EB8F7545787,medicine:advanced,GPR,sale-rate-with-price,provenance-missing,medicine:advanced,authored-market-sale-rate,0.5979074239730835,0.598763108253479,0.14311317205421103066216012,Assets/Resources/SO/Economy/Items/medicine_advanced.asset,features.Array.data[2].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),fc4d6a1974548cfeba8b42df3cfcfca2b80ab0d0147455969f887575b69480df,4ed06bf0db630daa2052e3fbc9fff7d1f8b250e5d506ffd9d683a011c0aa2645,0f2aeb5cd8b52edae03e57431b2c518306621c68e286c00bc1d146153e56bcb3,medicine:advanced,medicine:standard|resource:cave-mushroom|resource:mana-crystal|source:quarry,collapsed-inherited-only,11,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medicine:vaccine:blood-wasting,251D02D8EFA4C2ED7D7B935608468D026F8B0459020FF6C576C60A4AE846C4A2,medicine:vaccine:blood-wasting,PR,sale-rate-with-price,provenance-missing,medicine:vaccine:blood-wasting,authored-market-sale-rate,0.587448239326477,0.59578222036361694,1.41867495367677705669055016,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I71_혈액소모병_백신.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),ee56106ddf607d37187a38f0d278731b6ba46df0badfb56ab7972f2ea5369716,3be07569d2d0137fb291abeebb5e274d4e6dad930188341d6e72e0af85999ab7,2d7d320a575d5d05e3f5517311c401bfb24de9f6015464cc0565ed7bc82ce3ce,medicine:vaccine:blood-wasting,medicine:standard|resource:cave-mushroom|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medicine:vaccine:cave-flu,F21DF6E900007C1DF29877C180B07683F8C22766C3AE000AB22C661666111E35,medicine:vaccine:cave-flu,PR,sale-rate-with-price,provenance-missing,medicine:vaccine:cave-flu,authored-market-sale-rate,0.587448239326477,0.59578222036361694,1.41867495367677705669055016,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I66_동굴_독감_백신.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),7462f870a2af12c671f3119477ccd418b9ae05ccfb58dbdf120772aefcca2492,c204834d67cbb68a814ea290b878ec410b45ad698607d1011624a9e49d8c6406,dbb07ab6da55a447f645475ed58661bf3c91390097eb738725bdc9164c901b04,medicine:vaccine:cave-flu,medicine:standard|resource:cave-mushroom|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medicine:vaccine:gut-rot,DDADF2CF629421A8CF4BE812D9E8CDBF910C1B20D754DFAB8F05339BFEEBC9E4,medicine:vaccine:gut-rot,PR,sale-rate-with-price,provenance-missing,medicine:vaccine:gut-rot,authored-market-sale-rate,0.587448239326477,0.59578222036361694,1.41867495367677705669055016,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I68_장부패증_백신.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),fdb5ae92b93e2484c65d253dd18eea3cd4598663916f8ec7976fbe1d0b2f994d,a0887fd9c4d1e8bf15cfb91dec650632e4c507d097eb9b7b721424135bc080dc,6abf5c2cfe8f6b1cfc2af82b77343b8a449121366f1c83d9846ca26270c01170,medicine:vaccine:gut-rot,medicine:standard|resource:cave-mushroom|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medicine:vaccine:mana-pox,0BB4DEB7661FA19003F317BCA6CBACF85034E7A0501D2D70D43ADA9354B3274C,medicine:vaccine:mana-pox,PR,sale-rate-with-price,provenance-missing,medicine:vaccine:mana-pox,authored-market-sale-rate,0.59592223167419434,0.59901750087738037,0.51940824467819006619444129,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I70_마나두창_백신.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),35b7ad7c1f170d50488c39b9207bf5587c7f44c173944831e197ae3bb9078ee2,6d5dce0ed44299f5a685f5356b072e41f5dedcd835fe6e600986dbb59379b389,9990b901224a61ffc7966c489edd7936f9c65d597c55087c7bb89c8c77ca553e,medicine:vaccine:mana-pox,medicine:standard|resource:cave-mushroom|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medicine:vaccine:red-fever,CF9BB3ED872B2C63A4DA3D37D0EAA92E159692A5D2A51ED0553681231EA71623,medicine:vaccine:red-fever,PR,sale-rate-with-price,provenance-missing,medicine:vaccine:red-fever,authored-market-sale-rate,0.587448239326477,0.59578222036361694,1.41867495367677705669055016,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I67_적열병_백신.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),83c097d078a1fd960a10044f1a379e432557e369ff49f007573e96d2892d8fae,9807a469c5be803d5f816467f161b8b4f8c0675b366a9dfe6c0db6e3fdf1121c,9105b19ffd360d03935d6315501e2fdb856ccf13c451d1a42249388b006aeecc,medicine:vaccine:red-fever,medicine:standard|resource:cave-mushroom|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medicine:vaccine:slime-blight,41B90C034A4B840668307DAB14806D505D6C651ECF1406964609716028D53B37,medicine:vaccine:slime-blight,PR,sale-rate-with-price,provenance-missing,medicine:vaccine:slime-blight,authored-market-sale-rate,0.587448239326477,0.59578222036361694,1.41867495367677705669055016,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I72_점액역병_백신.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),5c58fdbb919c98cd0d3ed5fe14faddec94a460709e27e3dd5f286bc17cc843d4,81f8afdb2e76c117250e6f57b4259639eb82513453428757aca2bf3a0cc8bf1f,3f4eae642a96b9ed03423892eb9b649fd5a7e3a4ec50d7d0c0906f93238c64dc,medicine:vaccine:slime-blight,medicine:standard|resource:cave-mushroom|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medicine:vaccine:spore-lung,45225F3347FE76A46CE082728FD04BC0CDD12FD6148C23B465B949574323418B,medicine:vaccine:spore-lung,PR,sale-rate-with-price,provenance-missing,medicine:vaccine:spore-lung,authored-market-sale-rate,0.587448239326477,0.59578222036361694,1.41867495367677705669055016,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I69_포자폐증_백신.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),b453dd0c2aacb9af2567f5a8a78b67eff1808869f7a43775e81eef1f0d0e833d,331262db0f782b6fd7ed06415209b94126b59f44bd5dc30d5e8faceef1819b65,bf966831d6b51a7ef266cfd39011d849b01c7924dc380ead8d2d18920f1708da,medicine:vaccine:spore-lung,medicine:standard|resource:cave-mushroom|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:resource:coal,811A7A3A0B764C1CD46E7EC28B412210C66FBE46946782919AFA747B43D88A0F,resource:coal,PR,sale-rate-with-price,provenance-missing,resource:coal,authored-market-sale-rate,0.46675002574920654,0.57033330202102661,22.19245218156180428043175535,Assets/Resources/SO/Economy/Items/resource_coal.asset,features.Array.data[3].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),ab2fcfe525f29cf212b62446a85b51749fd6af7162c5d0732b1ff660f7a1e748,0ecfd2fff844500dc55f9c2ef7afe6fc26ddc19f8cf283a6cf880d59bea0caa8,b1137501b3f9a9ec8528504efd01e0ddf7d3f0efa62bb1f188dfc7a9700d4c6b,resource:coal,source:quarry,warning,3,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:resource:gold-ore,558327B6FE03995B63D5968095C9688FDE9171B31935423C4384C115E894396A,resource:gold-ore,PR,sale-rate-with-price,provenance-missing,resource:gold-ore,authored-market-sale-rate,0.46675002574920654,0.59000003337860107,26.40599910660081008908465706,Assets/Resources/SO/Economy/Items/resource_gold_ore.asset,features.Array.data[2].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),b3a7fd9b2af3516eb8796207105e3f95c91ae24a2dfb24dc578a1fb3ebd066c3,9dbe09292e5eb881edde58f71b8a02767441a033fb441220c17d2c6c90c88fe0,2e37e62219017a9b5f51d761ad582d8b73b7d4be109c5789211c52906caf4061,resource:gold-ore,source:quarry,collapsed-inherited-only,2,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:resource:iron-ore,4D4FCA8D93E75D87C076132B9905C40E5EFF0AED78A78C686873B3378C399ABC,resource:iron-ore,PR,sale-rate-with-price,provenance-missing,resource:iron-ore,authored-market-sale-rate,0.46675002574920654,0.58330303430557251,24.97118417278718411681574443,Assets/Resources/SO/Economy/Items/resource_iron_ore.asset,features.Array.data[2].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),1eb8aca78a1442b7508e53e95e02d4c46b591385426836e1169b6792eef96163,565da19a0fbf54dc79cf7f8fe6743306ff73e32b81cb02301ecec5ddae0e0520,52efdd3ff6a91ac634fe3fe95aef4ac82d9b316d17d8c71086227519fdc985c1,resource:iron-ore,resource:iron-ore|source:quarry,warning,2,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:resource:mana-crystal,5894350DE11D92A1C1F044F80EACE7AF5E9CE13BE4288E07FA59EEAF2BAA4A63,resource:mana-crystal,PRS,sale-rate-with-price,provenance-missing,resource:mana-crystal,authored-market-sale-rate,0.46675002574920654,0.596860408782959,27.87581700181055500618417824,Assets/Resources/SO/Economy/Items/resource_mana_crystal.asset,features.Array.data[2].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),38cb2a7d07f6e85a3ef60367fcfd237e3534f315f0ec54fc624a87f7477ead97,4c0cad8cf2d75479308d1a3423940bf4d191b019a9bcfb32bdb36165e33dfb5e,1e082ac0c1bfd1e359313bc872a1137d0e32896e13ad9d33520dfac08ef9433e,resource:mana-crystal,resource:mana-crystal|source:quarry,collapsed-inherited-only,18,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:tool:rune-identification-lens,F33A2321E7F8868A693376C8293183298787BA200F4344D7CA504FA60B406700,tool:rune-identification-lens,PR,sale-rate-with-price,provenance-missing,tool:rune-identification-lens,authored-market-sale-rate,0.596727192401886,0.59939509630203247,0.44708937921999042695341916,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I106_룬_식별_렌즈.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),22a861d61807ce76924b5d82f7483134d762752043bea7c2ec16fdc9a1fc5bd2,a6200d698b0450eb26810924dfb0ac36eccee71df31d6ce242626a7459660901,023f760ea925b27ea66f60f6c681f010a3658a52a8ffade42aa8881dad5aaf0c,tool:rune-identification-lens,resource:mana-crystal|source:quarry,collapsed-inherited-only,0,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:tool:weather-observation-kit,BDF5B2EBF6A620B442239504A244897B8A3B1FB6913EB2C031082F7EA8BFD39A,tool:weather-observation-kit,PR,sale-rate-with-price,provenance-missing,tool:weather-observation-kit,authored-market-sale-rate,0.59242182970047,0.59867954254150391,1.05629342595255574879063627,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I88_기상_관측_도구함.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),20a56dd289e840a0d9b38a108d53f9519e79dad77fe5470aabec9b215ed8f2d5,b0762b2d813ff29fc0e3054d4a071e84487a110b1d94799a9aa5602134a206be,6b7571ae7961276ac393339c0f3042e0c0df446c59a6a1b1a79dc50356e29164,tool:weather-observation-kit,material:lumber|resource:mana-crystal|source:quarry,collapsed-inherited-only,0,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
