schemaVersion,recipeId,flowRole,roleShapeValid,inputVector,outputVector,physicalInputGrams,cleanWaterGrams,guaranteedOutputGrams,maximumOutputGrams,expectedOutputGrams,wastewaterGrams,minimumResidualGrams,maximumResidualGrams,runtimePhysicalInputGrams,runtimeGuaranteedOutputGrams,runtimeMaximumOutputGrams,runtimeExpectedOutputGrams,runtimeMinimumResidualGrams,runtimeMaximumResidualGrams,probabilisticOutputCount,missingSemanticIds,runtimeProposedMassMismatchIds,massCreationCandidate,runtimeMassCreationCandidate,reviewedContractId,massBalanceStatus,sourceAuthority,sourceDigest
v27.mass.recipe-inventory.3,recipe:slime-warming-pad,Transform,true,material:cloth*1|resource:dark-resin*1,equipment:slime-warming-pad*1@1,400,0,300,300,300,0,100,100,400,300,300,300,100,100,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_slime_warming_pad.asset,36fe9f56c2e068f85b0da48df8c6c66c7295a1f424c5b50eb41f5dffdd559180
v27.mass.recipe-inventory.3,recipe:soap,Transform,true,material:tallow*1|resource:dark-resin*1,craft:soap*2@1,550,0,500,500,500,0,50,50,550,500,500,500,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_soap.asset,db7fbaf5819b6f3d5595951839787eb17a0508d177223bed62a5cd94d04767b2
v27.mass.recipe-inventory.3,recipe:solvent,Transform,true,resource:cave-mushroom*1|resource:coal*1|resource:dark-resin*2,material:alchemical-solvent*1@1,1450,0,300,300,300,0,1150,1150,1450,300,300,300,1150,1150,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_solvent.asset,701443c10e9b207912ed4ec92b7c666e9a9460080c59a5a0c0fd5f4c44e54a02
v27.mass.recipe-inventory.3,recipe:standard-medicine,Transform,true,material:alchemical-solvent*1|resource:cave-mushroom*1|resource:moonflower*1,medicine:standard*2@1,630,0,600,600,600,0,30,30,630,600,600,600,30,30,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_standard_medicine.asset,8d768243209617272774184af9fe8e436f593f2ee6c60620b7fbcb0899c25da6
v27.mass.recipe-inventory.3,recipe:starch,Transform,true,resource:twilight-grain*2,material:starch*2@1,700,0,500,500,500,0,200,200,700,500,500,500,200,200,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_starch.asset,a51ded5adfb09274af6343d59e528c13cb359813d2472b0e664cf3d56e95894c
v27.mass.recipe-inventory.3,recipe:steel-ingot,Transform,true,material:charcoal*2|material:iron-ingot*2,material:steel-ingot*1@1,2700,0,850,850,850,0,1850,1850,2700,850,850,850,1850,1850,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_steel_ingot.asset,88473c517037c2ec3f77a30b069d27ff4eb0b6026ebebf61c3805cbcddc977ef
v27.mass.recipe-inventory.3,recipe:stone-block,Transform,true,resource:stone*3,material:stone-block*2@1,4800,0,2600,2600,2600,0,2200,2200,4800,2600,2600,2600,2200,2200,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_stone_block.asset,2f4de5586c7d9beafc28f1edae23cf28b389aae6f7a6ae6ace7f90672bcf0339
v27.mass.recipe-inventory.3,recipe:stone-ornament,Transform,true,material:stone-block*2|resource:stone*1,craft:stone-ornament*1@1,4200,0,1600,1600,1600,0,2600,2600,4200,1600,1600,1600,2600,2600,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_stone_ornament.asset,be8bda10bfa03d8f7b27e329d5fb9135ca4f810d97b5d4d818e4676c44d93f81
v27.mass.recipe-inventory.3,recipe:stuffed-mushroom,Transform,true,material:seasoned-filling*1|resource:cave-mushroom*2,food:stuffed-mushroom*2@1,1150,0,1150,1150,1150,0,0,0,1150,1150,1150,1150,0,0,0,,,false,false,recipe:stuffed-mushroom,reviewed-exact,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_stuffed_mushroom.asset,644749bd4596266135bb69ae480b3c71d781af088e78a89a1f7580d62fa928df
v27.mass.recipe-inventory.3,recipe:supply:alliance-signal-kit,Transform,true,material:cloth*2|material:granulated-powder*1,supply:alliance-signal-kit*1@1,1250,0,1150,1150,1150,0,100,100,1250,1150,1150,1150,100,100,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R104_동맹_신호_키트.asset,76bfa492f588d66b05a9fef4d294cf82ab14e9802f4e409c6b5a22fccd3916b0
v27.mass.recipe-inventory.3,recipe:supply:botanical-pesticide,Transform,true,material:alcohol*1|material:rot-toxin*1|resource:clean-water*4,supply:botanical-pesticide*2@1,2700,0,2300,2300,2300,0,400,400,2700,2300,2300,2300,400,400,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R57_식물성_살충제.asset,de06bdbe5cfbb2686c02324801a1b07f0cb377336c07219eeae5409b0c6b3c40
v27.mass.recipe-inventory.3,recipe:supply:certified-seed-kit,Transform,true,material:cloth*2|material:paper*2,supply:certified-seed-kit*2@1,2200,0,2200,2200,2200,0,0,0,2200,2200,2200,2200,0,0,0,,,false,false,balanced-exact@1,balanced-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R85_인증_품종_종자_꾸러미.asset,3eac628780d418143ceaceafbcdede7b98e21da25f1ab94a8160f11c818ccce9
v27.mass.recipe-inventory.3,recipe:supply:defense-mixed-ammo-box,Transform,true,material:cartridge-paper*2|material:granulated-powder*2|material:lead-shot*8,supply:defense-mixed-ammo-box*1@1,3550,0,3400,3400,3400,0,150,150,3550,3400,3400,3400,150,150,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R136_방어시설용_혼합_탄약_상자.asset,75daaeec1fc2ebee950ffcd64a6c8b16f078843ee677157a2eefc98913607751
v27.mass.recipe-inventory.3,recipe:supply:funeral-preparation-kit,Transform,true,material:cloth*2|material:paper*1|resource:rune-dust*1,supply:funeral-preparation-kit*1@1,1350,0,1200,1200,1200,0,150,150,1350,1200,1200,1200,150,150,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R96_종족_장례_준비품.asset,2f013e57754ddaa2b595a384bf318c20c3e401ceb00722b7ef9e233fc5788a17
v27.mass.recipe-inventory.3,recipe:supply:fungicide,Transform,true,material:charcoal*1|medicine:antiseptic*2|resource:clean-water*3,supply:fungicide*2@1,2510,0,2300,2300,2300,0,210,210,2510,2300,2300,2300,210,210,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R58_살균제.asset,116b7ce4e902c9c3987bbe5eb84a3df4eafe1131c5a4506a51291409370ea07d
v27.mass.recipe-inventory.3,recipe:supply:greenhouse-nutrient,Transform,true,resource:clean-water*3|supply:nitrate-fertilizer*3,supply:greenhouse-nutrient*4@1,4800,0,4400,4400,4400,0,400,400,4800,4400,4400,4400,400,400,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R86_온실_영양액.asset,b0e4e4b444c89a4272832cb755bacb0d62498ed4b593f11082801f2913d5eb7e
v27.mass.recipe-inventory.3,recipe:supply:inoculated-log,Transform,true,material:treated-lumber*1|resource:cave-mushroom*1,supply:inoculated-log*2@1,1400,0,1400,1400,1400,0,0,0,1400,1400,1400,1400,0,0,0,,,false,false,recipe:supply:inoculated-log,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R90_접종_원목.asset,f4597b3abcdc09dda9af6e6e0b5c408e9b3261b28bf4ff755db0b68285b3734a
v27.mass.recipe-inventory.3,recipe:supply:mushroom-substrate,Transform,true,material:compost*3|resource:cave-mushroom*1,supply:mushroom-substrate*2@1,2350,0,2200,2200,2200,0,150,150,2350,2200,2200,2200,150,150,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R53_균사_재배_배지.asset,2bb5dbbc4b7281ee5c056d1843ef62e685900abe7446bfc79b1605d30e8d2cf5
v27.mass.recipe-inventory.3,recipe:supply:nitrate-fertilizer,Transform,true,material:compost*2|material:niter*1|resource:manure*2,supply:nitrate-fertilizer*4@1,4550,0,4400,4400,4400,0,150,150,4550,4400,4400,4400,150,150,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R16_질산_비료.asset,e91b5f8c8d84f51104f9e993b1920d78ebee50cb8bb07004ef57fafb69429bbc
v27.mass.recipe-inventory.3,recipe:supply:performance-prop-box,Transform,true,material:cloth*2|material:lumber*2,supply:performance-prop-box*1@1,2800,0,1950,1950,1950,0,850,850,2800,1950,1950,1950,850,850,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R101_공연_소품_상자.asset,3d879169c37fccd0955ac4f3923e2e2c373d7a7122785bfdbd673d0f28df14c7
v27.mass.recipe-inventory.3,recipe:supply:pest-lure,Transform,true,material:paper*1|resource:dark-resin*4|resource:meat*1,supply:pest-lure*2@1,2400,0,2300,2300,2300,0,100,100,2400,2300,2300,2300,100,100,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R56_해충_유인제.asset,b1653d61add0f5834d2d985e59889da6d38384da062edb875f81de51ec3c060a
v27.mass.recipe-inventory.3,recipe:surgery:artificial-eye,Transform,true,material:steel-ingot*1|medicine:advanced*1|resource:mana-crystal*1,surgery:prosthetic:eye:left*1@1,2700,0,1800,1800,1800,0,900,900,2700,1800,1800,1800,900,900,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_surgery_artificial_eye.asset,0ef5a7db5ae329a036fe8c5c9fc084338d7d8f02770a984c05129b5119d9e43c
v27.mass.recipe-inventory.3,recipe:surgery:prosthetic-arm,Transform,true,material:cloth*1|material:lumber*1|material:steel-ingot*2,surgery:prosthetic:arm:left*1@1,3100,0,1800,1800,1800,0,1300,1300,3100,1800,1800,1800,1300,1300,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_surgery_prosthetic_arm.asset,1503134c6407442b01bf6e023b6b4c3855bb39282236d408a22a89b69d3c7ec2
v27.mass.recipe-inventory.3,recipe:surgery:prosthetic-leg,Transform,true,material:leather*1|material:lumber*1|material:steel-ingot*3,surgery:prosthetic:leg:left*1@1,4200,0,1800,1800,1800,0,2400,2400,4200,1800,1800,1800,2400,2400,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_surgery_prosthetic_leg.asset,3dffad43f1b1a884511857048b205c11b78ba2cfe9fcc8febfa337020aba0f86
v27.mass.recipe-inventory.3,recipe:syrup,Transform,true,resource:night-grape*3,material:syrup*2@1,750,0,700,700,700,0,50,50,750,700,700,700,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_syrup.asset,37a432dcd05c601262daf80b94824e0269ebb4bcedd9f439375b31ef3617bc0b
v27.mass.recipe-inventory.3,recipe:tallow,Transform,true,resource:fat*2,material:tallow*1@1,900,0,350,350,350,0,550,550,900,350,350,350,550,550,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_tallow.asset,a4b05819a12c1893cb4f6be18244db656e03169018523e0a0b2a31c7822b8fc8
v27.mass.recipe-inventory.3,recipe:textile:insulating-cloth,Transform,true,material:cloth*5|material:leather*2,textile:insulating-cloth*2@1,1900,0,1900,1900,1900,0,0,0,1900,1900,1900,1900,0,0,0,,,false,false,balanced-exact@1,balanced-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R81_절연_직물.asset,0338f77d6ff01145854fd4baa9b0002912445210b3d22985d5389482d2bdfbc8
v27.mass.recipe-inventory.3,recipe:textile:quilted-liner,Transform,true,material:cloth*3|resource:wool*1,textile:quilted-liner*1@1,950,0,950,950,950,0,0,0,950,950,950,950,0,0,0,,,false,false,balanced-exact@1,balanced-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R14_층상_충전재.asset,3c7ab6e93fefa3f315a024087ab4f2d5ada7b2e2d3ac494d3730e3cdb28b7a17
v27.mass.recipe-inventory.3,recipe:textile:sterile-cloth,Transform,true,material:cloth*5|resource:clean-water*1|resource:saltstone*1,textile:sterile-cloth*2@1,2000,0,2000,2000,2000,0,0,0,2000,2000,2000,2000,0,0,0,,,false,false,balanced-exact@1,balanced-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R12_무균_천.asset,673a9bffd2c99bf4d25d8631045b20450d2dd8165bcab3db472efaf4781c82d8
v27.mass.recipe-inventory.3,recipe:tool:administrative-seal,Transform,true,material:iron-ingot*1|material:paper*1|resource:dark-resin*3,tool:administrative-seal*1@1,2400,0,2350,2350,2350,0,50,50,2400,2350,2350,2350,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R92_행정_인장.asset,ef492e08d59fbfab3299e481a1d4c5fd7afeb791e736a505bb8d499a84a69608
v27.mass.recipe-inventory.3,recipe:tool:alloy-crucible,Transform,true,material:steel-ingot*1|material:stone-block*2,tool:alloy-crucible*1@1,3450,0,2350,2350,2350,0,1100,1100,3450,2350,2350,2350,1100,1100,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R42_합금_도가니.asset,f8a349bf5f931bc81c11449d51b81d71a00bb64be5915eb2f5f02e4183edcdd9
v27.mass.recipe-inventory.3,recipe:tool:banquet-cart,Transform,true,component:machine-parts*1|material:laminated-lumber*2,tool:banquet-cart*1@1,5300,0,3150,3150,3150,0,2150,2150,5300,3150,3150,3150,2150,2150,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R102_연회_운반_수레.asset,79add0ce3bdc362b2e5a1d50cb8d138f75a13045907122f4770ff01ed075b782
v27.mass.recipe-inventory.3,recipe:tool:deep-shaft-hoist,Transform,true,component:lead-counterweight*1|component:machine-parts*1|material:rope*2,tool:deep-shaft-hoist*1@1,6000,0,2400,2400,2400,0,3600,3600,6000,2400,2400,2400,3600,3600,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R40_심부_승강기.asset,7d86ad7c1d0a392f220ef00c7da4c56defe849b27c0d045312a824138a246e12
v27.mass.recipe-inventory.3,recipe:tool:field-repair-kit,Transform,true,component:machine-parts*1|material:cloth*2,tool:field-repair-kit*1@1,2500,0,2500,2500,2500,0,0,0,2500,2500,2500,2500,0,0,0,,,false,false,balanced-exact@1,balanced-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R43_야전_수리_키트.asset,16aeb7a805a9a7bf5ffaf5853bd634069f44cf03ef75d25ebc4c17e319bc7989
v27.mass.recipe-inventory.3,recipe:tool:hauling-harness,Transform,true,material:leather*2|material:rope*1,tool:hauling-harness*1@1,1800,0,1150,1150,1150,0,650,650,1800,1150,1150,1150,650,650,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R97_운반_멜빵.asset,504b795b42fbca8490ac1b5aa367a8f8a1f46d314ed8d774b9dab417320af3a1
v27.mass.recipe-inventory.3,recipe:tool:inspection-gauge,Transform,true,component:precision-parts*1|material:spring-steel*1,tool:inspection-gauge*1@1,4300,0,2350,2350,2350,0,1950,1950,4300,2350,2350,2350,1950,1950,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R110_검사_게이지.asset,f1bea81dbf684ad9054cd8e7f8185d5acb4ff7deec10049abed3664c894f3017
v27.mass.recipe-inventory.3,recipe:tool:maintenance-kit,Transform,true,component:machine-parts*1|material:cloth*2,tool:maintenance-kit*1@1,2500,0,2350,2350,2350,0,150,150,2500,2350,2350,2350,150,150,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R25_정비_키트.asset,4eda1084115b643423f09a190524b7982882d3cf1d8b25439a15a960e648a057
v27.mass.recipe-inventory.3,recipe:tool:mana-probe,Transform,true,component:mana-shield-plate*1|component:precision-parts*1,tool:mana-probe*1@1,4500,0,1200,1200,1200,0,3300,3300,4500,1200,1200,1200,3300,3300,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R27_마나_탐침.asset,c435fc70404ccdba4cdee89f0de4800e85d89ce85601e9991f7f3198a08477e8
v27.mass.recipe-inventory.3,recipe:tool:powered-tool-head,Transform,true,component:machine-parts*1|material:steel-ingot*1,tool:powered-tool-head*1@1,2950,0,2350,2350,2350,0,600,600,2950,2350,2350,2350,600,600,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R26_동력_공구날.asset,f426edaad17bc9ad1504315c3aed714a80177a36eb287a58881265392f87ad85
v27.mass.recipe-inventory.3,recipe:tool:precision-gauge,Transform,true,component:engineering-drawing*1|component:precision-parts*1,tool:precision-gauge*1@1,3050,0,2350,2350,2350,0,700,700,3050,2350,2350,2350,700,700,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R28_정밀_게이지.asset,7d398699e8571560d5f71dd9b26bfbc3a94ef58c98797ba0c1387c436e27670b
v27.mass.recipe-inventory.3,recipe:tool:prisoner-work-kit,Transform,true,material:iron-ingot*1|material:lumber*1|resource:dark-resin*2,tool:prisoner-work-kit*1@1,2500,0,2350,2350,2350,0,150,150,2500,2350,2350,2350,150,150,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R99_포로_작업_도구.asset,faa01a782dbd37116fc78c203e46bb77a7a819e9e562d2eab8aeedd26156d57a
v27.mass.recipe-inventory.3,recipe:tool:prospecting-kit,Transform,true,material:rope*1|material:treated-lumber*1|resource:dark-resin*2,tool:prospecting-kit*1@1,2450,0,2350,2350,2350,0,100,100,2450,2350,2350,2350,100,100,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R41_탐광_키트.asset,5c1503806f78c317875ccd80bc85c4bfafc062bd703c2b8b0c02d813e0984155
v27.mass.recipe-inventory.3,recipe:tool:reinforced-restraint,Transform,true,material:chain-mesh*1|material:hardened-leather*1,tool:reinforced-restraint*1@1,3050,0,2500,2500,2500,0,550,550,3050,2500,2500,2500,550,550,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R100_강화_구속구.asset,0bd9eef8fc59d819a21442074166552681f5d5b9e015361b86e32f63465d65f5
v27.mass.recipe-inventory.3,recipe:tool:rune-identification-lens,Transform,true,component:precision-optics*1|resource:rune-dust*1,tool:rune-identification-lens*1@1,2400,0,1200,1200,1200,0,1200,1200,2400,1200,1200,1200,1200,1200,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R106_룬_식별_렌즈.asset,3cc8d03ea60961097e31c41472e45b6d1172d18d5ad8f915d9bdcc80844dffb1
v27.mass.recipe-inventory.3,recipe:tool:watch-signal-horn,Transform,true,material:iron-ingot*2|material:leather*1|resource:rune-dust*2,tool:watch-signal-horn*1@1,2350,0,2350,2350,2350,0,0,0,2350,2350,2350,2350,0,0,0,,,false,false,balanced-exact@1,balanced-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R108_경계_신호_나팔.asset,59b0a32d35ecd9fce07ac7294a54c0ab4a69e54984c9d8b6fa0de85c79f23f9f
v27.mass.recipe-inventory.3,recipe:tool:weather-observation-kit,Transform,true,component:precision-optics*1|material:treated-lumber*1,tool:weather-observation-kit*1@1,3500,0,2350,2350,2350,0,1150,1150,3500,2350,2350,2350,1150,1150,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R88_기상_관측_도구함.asset,06127eba463e724568abefa4fcbc548b1294a4275ea9e8a4a4291eafedaa5d97
v27.mass.recipe-inventory.3,recipe:trail-charm,Transform,true,resource:fang*1|resource:rune-dust*1,resource:trail-charm*1@1,200,0,100,100,100,0,100,100,200,100,100,100,100,100,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_trail_charm.asset,d97788b4429d69429a9218e39a1a0bd5200b9255a652b40c50ac6b7f4a61c9a3
v27.mass.recipe-inventory.3,recipe:treated-lumber,Transform,true,material:lumber*2|resource:dark-resin*1,material:treated-lumber*2@1,2600,0,2300,2300,2300,0,300,300,2600,2300,2300,2300,300,300,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_treated_lumber.asset,baef6cccc78080a02e68858cdcf9195ff31be72384ca8618767b7e1d4bc9047b
v27.mass.recipe-inventory.3,recipe:twilight-beer,Transform,true,material:fermented-liquor*2,food:twilight-beer*2@1,1000,0,950,950,950,0,50,50,1000,950,950,950,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_twilight_beer.asset,86e55d80dd7892113f90f0ee85c4b5ce1f6d1c4d2dc48d1648e9640d233a9e7b
v27.mass.recipe-inventory.3,recipe:v22:apparel:apron,Transform,true,material:cloth*2|material:sewing-thread*1,apparel:apron*1@1,450,0,420,420,420,0,30,30,450,420,420,420,30,30,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_apron.asset,4a92e8a1f33fc2aab38500913e132927fee8d41ff83719a19c8a9995663f5229
v27.mass.recipe-inventory.3,recipe:v22:apparel:belt,Transform,true,material:cloth*2,apparel:belt*1@1,400,0,200,200,200,0,200,200,400,200,200,200,200,200,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_belt.asset,aaf57232aea252f571d724ef640647aeaafb01a352e61b132286bef470508207
v27.mass.recipe-inventory.3,recipe:v22:apparel:blouse,Transform,true,material:cloth*2,apparel:blouse*1@1,400,0,380,380,380,0,20,20,400,380,380,380,20,20,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_blouse.asset,3b91223dc757eae3f4462458eece218b48bbfa97c36002c008722444edb659e0
v27.mass.recipe-inventory.3,recipe:v22:apparel:boots,Transform,true,material:cloth*3|material:sewing-thread*2,apparel:boots*1@1,700,0,650,650,650,0,50,50,700,650,650,650,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_boots.asset,86cbe9c1852cc59904c07be7d3fef414cdbf986e0db72d63c5e367b8acc1b26b
v27.mass.recipe-inventory.3,recipe:v22:apparel:ceremonial-dress,Transform,true,material:cloth*5|material:sewing-thread*2,apparel:ceremonial-dress*1@1,1100,0,1050,1050,1050,0,50,50,1100,1050,1050,1050,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_ceremonial_dress.asset,e45c988e24aaff1a7b954e95ca8ddff98b74863a91c8ff2fd0f452e867e03f8c
v27.mass.recipe-inventory.3,recipe:v22:apparel:chest-wrap,Transform,true,material:cloth*2,apparel:chest-wrap*1@1,400,0,150,150,150,0,250,250,400,150,150,150,250,250,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_chest_wrap.asset,517ea30eaa27a252e0dc8ec4601229dcf2f6e126ffc8d9e0443e1451b0c370b0
v27.mass.recipe-inventory.3,recipe:v22:apparel:cloak,Transform,true,material:cloth*3|material:sewing-thread*3,apparel:cloak*1@1,750,0,720,720,720,0,30,30,750,720,720,720,30,30,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_cloak.asset,aa83eb093d9f0ee16af28819f8a02233aae62758cd28dc9560976bee62b292e5
v27.mass.recipe-inventory.3,recipe:v22:apparel:cold-work-suit,Transform,true,material:cloth*4|material:sewing-thread*3,equipment:cold-work-suit*1@1,950,0,900,900,900,0,50,50,950,900,900,900,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_cold_work_suit.asset,c7f47eec8a4d122467578f7012669824a9030f67af1b8e1f37a6d8247debfb27
v27.mass.recipe-inventory.3,recipe:v22:apparel:contract-sash,Transform,true,material:cloth*2,apparel:contract-sash*1@1,400,0,150,150,150,0,250,250,400,150,150,150,250,250,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_contract_sash.asset,61a1b4301cdb6c48e86a0ae2ccfc8fdf7f75d1458f40a07c932a920d978cccb1
v27.mass.recipe-inventory.3,recipe:v22:apparel:daily-robe,Transform,true,material:cloth*4|material:sewing-thread*2,apparel:daily-robe*1@1,900,0,850,850,850,0,50,50,900,850,850,850,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_daily_robe.asset,f38713d87c554861b017f3a6dee6bc989138fc7a01d9a4a079f30f81ff4f0c4d
v27.mass.recipe-inventory.3,recipe:v22:apparel:envoy-coat,Transform,true,material:cloth*4|material:sewing-thread*3,apparel:envoy-coat*1@1,950,0,900,900,900,0,50,50,950,900,900,900,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_envoy_coat.asset,8aa23269c339d7bcb853845bf6a89af4346cfe424eb16448521cc5982316cd6f
v27.mass.recipe-inventory.3,recipe:v22:apparel:farmer-workwear,Transform,true,material:cloth*5|material:sewing-thread*1,apparel:farmer-workwear*1@1,1050,0,1000,1000,1000,0,50,50,1050,1000,1000,1000,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_farmer_workwear.asset,63480a800ee9e079264c03fb440a2f64e5d379cb717540d4d133c48e4b0395e3
v27.mass.recipe-inventory.3,recipe:v22:apparel:festival-vest,Transform,true,material:cloth*2|material:sewing-thread*2,apparel:festival-vest*1@1,500,0,480,480,480,0,20,20,500,480,480,480,20,20,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_festival_vest.asset,25da5d63d6ca9fc775e1a6e609e5462d5de192076c827ec6e15e9682da867b04
v27.mass.recipe-inventory.3,recipe:v22:apparel:footwraps,Transform,true,material:cloth*2,apparel:footwraps*1@1,400,0,100,100,100,0,300,300,400,100,100,100,300,300,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_footwraps.asset,d3ebe21430a0863fda4326ab10c7d4e2f9d325837abab5f09c7c642c9b7c50bf
