"stable_id","display_name","source_path","authored_category","grid_layer","asset_classification","design_boundary","composition_contract","source_declared_function","classification_evidence","status"
"building:9304","실내 건조대","Assets/Resources/SO/Building/V22Apparel/V22_9304_실내_건조대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 609, 재료 material:lumber×6, material:iron-ingot×3이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/V22Apparel/V22_9304_실내_건조대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9305","동력 세탁·건조기","Assets/Resources/SO/Building/V22Apparel/V22_9305_동력_세탁_건조기.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 711, 재료 material:steel-ingot×4, component:machine-parts×3, material:lumber×2이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/V22Apparel/V22_9305_동력_세탁_건조기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9306","의복 진열대","Assets/Resources/SO/Building/V22Apparel/V22_9306_의복_진열대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 116, 재료 material:lumber×6, material:iron-ingot×2이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/V22Apparel/V22_9306_의복_진열대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9307","탈의 칸막이","Assets/Resources/SO/Building/V22Apparel/V22_9307_탈의_칸막이.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 609, 재료 material:lumber×6, material:iron-ingot×3이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/V22Apparel/V22_9307_탈의_칸막이.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9308","수선 접수대","Assets/Resources/SO/Building/V22Apparel/V22_9308_수선_접수대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 609, 재료 material:lumber×6, material:iron-ingot×3이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/V22Apparel/V22_9308_수선_접수대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9309","섬유 선별대","Assets/Resources/SO/Building/V22Apparel/V22_9309_섬유_선별대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 249, 재료 material:lumber×6, material:iron-ingot×3이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/V22Apparel/V22_9309_섬유_선별대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9310","침지·정련조","Assets/Resources/SO/Building/V22Apparel/V22_9310_침지_정련조.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 307, 재료 material:stone-block×6, material:lumber×2이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/V22Apparel/V22_9310_침지_정련조.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9311","수동 방적기","Assets/Resources/SO/Building/V22Apparel/V22_9311_수동_방적기.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 249, 재료 material:lumber×6, material:iron-ingot×3이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/V22Apparel/V22_9311_수동_방적기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9312","축융·마감대","Assets/Resources/SO/Building/V22Apparel/V22_9312_축융_마감대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 249, 재료 material:lumber×6, material:iron-ingot×3이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/V22Apparel/V22_9312_축융_마감대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9313","동력 방적기","Assets/Resources/SO/Building/V22Apparel/V22_9313_동력_방적기.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 342, 재료 material:steel-ingot×4, component:machine-parts×3, material:lumber×2이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/V22Apparel/V22_9313_동력_방적기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9314","동력 직조기","Assets/Resources/SO/Building/V22Apparel/V22_9314_동력_직조기.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 342, 재료 material:steel-ingot×4, component:machine-parts×3, material:lumber×2이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/V22Apparel/V22_9314_동력_직조기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9501","응급 처치대","Assets/Resources/SO/Building/Medical/M01_응급처치대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 내부 공정 재고, 진료와 치료이다. 건설에는 작업량 809, 재료 material:lumber×5이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Medical/M01_응급처치대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9502","해부대","Assets/Resources/SO/Building/Medical/M02_해부대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 내부 공정 재고이다. 건설에는 작업량 809, 재료 material:lumber×6이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Medical/M02_해부대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9503","외과 수술대","Assets/Resources/SO/Building/Medical/M03_외과수술대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 내부 공정 재고, 진료와 치료이다. 건설에는 작업량 971, 재료 material:lumber×11이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Medical/M03_외과수술대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9504","세정대","Assets/Resources/SO/Building/Medical/M04_세정대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 내부 공정 재고이다. 건설에는 작업량 620, 재료 material:lumber×5이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Medical/M04_세정대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9505","마취 장치","Assets/Resources/SO/Building/Medical/M05_마취장치.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 연료 소비, 내부 공정 재고이다. 건설에는 작업량 657, 재료 material:steel-ingot×5이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Medical/M05_마취장치.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9506","보철 조립대","Assets/Resources/SO/Building/Medical/M06_보철조립대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 내부 공정 재고, 생산 작업대이다. 건설에는 작업량 855, 재료 material:steel-ingot×6이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Medical/M06_보철조립대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9507","재활 보조대","Assets/Resources/SO/Building/Medical/M07_재활보조대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 내부 공정 재고, 진료와 치료이다. 건설에는 작업량 637, 재료 material:steel-ingot×6이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Medical/M07_재활보조대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9508","장기 보관함","Assets/Resources/SO/Building/Medical/M08_장기보관함.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 연료 소비, 내부 공정 재고, 재고 보관이다. 건설에는 작업량 657, 재료 material:steel-ingot×7이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Medical/M08_장기보관함.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9509","순환 이식대","Assets/Resources/SO/Building/Medical/M09_순환이식대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 내부 공정 재고, 진료와 치료이다. 건설에는 작업량 1053, 재료 material:steel-ingot×11이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Medical/M09_순환이식대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9510","면역 조절기","Assets/Resources/SO/Building/Medical/M10_면역조절기.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 연료 소비, 내부 공정 재고이다. 건설에는 작업량 657, 재료 material:steel-ingot×9이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Medical/M10_면역조절기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9511","격리 회복 침상","Assets/Resources/SO/Building/Medical/M11_격리회복침상.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 내부 공정 재고, 진료와 치료이다. 건설에는 작업량 855, 재료 material:steel-ingot×8이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Medical/M11_격리회복침상.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9512","비전 개조대","Assets/Resources/SO/Building/Medical/M12_비전개조대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 연료 소비, 내부 공정 재고, 진료와 치료이다. 건설에는 작업량 1422, 재료 component:rune-conductor×20이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Medical/M12_비전개조대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9513","룬 봉합기","Assets/Resources/SO/Building/Medical/M13_룬봉합기.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 연료 소비, 내부 공정 재고이다. 건설에는 작업량 738, 재료 component:rune-conductor×11이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Medical/M13_룬봉합기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9601","목재 바리케이드","Assets/Resources/SO/Building/Combat/C01_WoodBarricade.asset","Special (특수)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설 동작은 BuildingCoverAbility, BuildingEconomyAbility, BuildingFacilityAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 476, 재료 material:lumber×5이 필요하다.","category=Special (특수); layer=Building; path=Assets/Resources/SO/Building/Combat/C01_WoodBarricade.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9602","자루 방책","Assets/Resources/SO/Building/Combat/C02_SackBulwark.asset","Special (특수)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설 동작은 BuildingCoverAbility, BuildingEconomyAbility, BuildingFacilityAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 458, 재료 material:cloth×6이 필요하다.","category=Special (특수); layer=Building; path=Assets/Resources/SO/Building/Combat/C02_SackBulwark.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9603","화살막이","Assets/Resources/SO/Building/Combat/C03_ArrowScreen.asset","Special (특수)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설 동작은 BuildingCoverAbility, BuildingEconomyAbility, BuildingFacilityAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 463, 재료 material:lumber×8이 필요하다.","category=Special (특수); layer=Building; path=Assets/Resources/SO/Building/Combat/C03_ArrowScreen.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9801","전력선","Assets/Resources/SO/Building/Industrial/U01_전력선.asset","Resource (자원)","Utility","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설 동작은 BuildingEconomyAbility, BuildingFacilityAbility, BuildingFacilityPartAbility, BuildingUtilityConnectionAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 404, 재료 material:stone-block×5, material:iron-ingot×3, material:cloth×1이 필요하다.","category=Resource (자원); layer=Utility; path=Assets/Resources/SO/Building/Industrial/U01_전력선.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9802","상수관","Assets/Resources/SO/Building/Industrial/U02_상수관.asset","Resource (자원)","Utility","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설 동작은 BuildingEconomyAbility, BuildingFacilityAbility, BuildingFacilityPartAbility, BuildingUtilityConnectionAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 404, 재료 material:stone-block×5, material:iron-ingot×3이 필요하다.","category=Resource (자원); layer=Utility; path=Assets/Resources/SO/Building/Industrial/U02_상수관.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9803","하수관","Assets/Resources/SO/Building/Industrial/U03_하수관.asset","Resource (자원)","Utility","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설 동작은 BuildingEconomyAbility, BuildingFacilityAbility, BuildingFacilityPartAbility, BuildingUtilityConnectionAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 404, 재료 material:stone-block×5, material:iron-ingot×3이 필요하다.","category=Resource (자원); layer=Utility; path=Assets/Resources/SO/Building/Industrial/U03_하수관.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9804","통합 기반 덕트","Assets/Resources/SO/Building/Industrial/U04_통합_기반_덕트.asset","Resource (자원)","Utility","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설 동작은 BuildingEconomyAbility, BuildingFacilityAbility, BuildingFacilityPartAbility, BuildingUtilityConnectionAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 353, 재료 material:stone-block×3, material:iron-ingot×2, material:cloth×1, component:machine-parts×2이 필요하다.","category=Resource (자원); layer=Utility; path=Assets/Resources/SO/Building/Industrial/U04_통합_기반_덕트.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9810","증기 발전기","Assets/Resources/SO/Building/Industrial/I01_증기_발전기.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 전력 생산이다. 건설에는 작업량 792, 재료 material:stone-block×10, material:steel-ingot×7, component:machine-parts×3, component:precision-parts×1이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I01_증기_발전기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9811","수차 발전기","Assets/Resources/SO/Building/Industrial/I02_수차_발전기.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 전력 생산이다. 건설에는 작업량 792, 재료 material:stone-block×10, material:steel-ingot×7, component:machine-parts×3, component:precision-parts×1, 외 1개이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I02_수차_발전기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9812","마나 발전기","Assets/Resources/SO/Building/Industrial/I03_마나_발전기.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 전력 생산이다. 건설에는 작업량 657, 재료 material:stone-block×8, material:steel-ingot×6, component:machine-parts×3, component:precision-parts×1, 외 2개이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I03_마나_발전기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9813","축전지","Assets/Resources/SO/Building/Industrial/I04_축전지.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 전력 저장이다. 건설에는 작업량 648, 재료 material:stone-block×8, material:steel-ingot×6, component:machine-parts×3, component:precision-parts×1이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I04_축전지.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9814","회로 차단기","Assets/Resources/SO/Building/Industrial/I05_회로_차단기.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설 동작은 BuildingCircuitBreakerAbility, BuildingEconomyAbility, BuildingFacilityAbility, BuildingFacilityPartAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 90, 재료 material:stone-block×6, material:steel-ingot×5, component:machine-parts×3, component:precision-parts×1이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I05_회로_차단기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9815","변압 제어반","Assets/Resources/SO/Building/Industrial/I06_변압_제어반.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설 동작은 BuildingCircuitBreakerAbility, BuildingEconomyAbility, BuildingFacilityAbility, BuildingFacilityPartAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 117, 재료 material:stone-block×8, material:steel-ingot×6, component:machine-parts×3, component:precision-parts×1이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I06_변압_제어반.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9816","전동 양수 펌프","Assets/Resources/SO/Building/Industrial/I07_전동_양수_펌프.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 전력 소비, 용수 생산이다. 건설에는 작업량 693, 재료 material:stone-block×8, material:steel-ingot×6, component:machine-parts×3이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I07_전동_양수_펌프.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9817","상수 탱크","Assets/Resources/SO/Building/Industrial/I08_상수_탱크.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 용수 저장이다. 건설에는 작업량 648, 재료 material:stone-block×8, material:steel-ingot×6, component:machine-parts×3이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I08_상수_탱크.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9818","오수 탱크","Assets/Resources/SO/Building/Industrial/I09_오수_탱크.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 용수 저장이다. 건설에는 작업량 648, 재료 material:stone-block×8, material:steel-ingot×6, component:machine-parts×3이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I09_오수_탱크.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9819","물통 충전소","Assets/Resources/SO/Building/Industrial/I10_물통_충전소.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 전력 소비이다. 건설에는 작업량 537, 재료 material:stone-block×6, material:iron-ingot×5, material:cloth×1이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I10_물통_충전소.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9820","오수 침전조","Assets/Resources/SO/Building/Industrial/I11_오수_침전조.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 폐수 처리이다. 건설에는 작업량 591, 재료 material:stone-block×5, material:iron-ingot×6, component:machine-parts×2이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I11_오수_침전조.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
